x_logit_normal,pdf_logit_normal_mu_-1,pdf_logit_normal_mu_0,pdf_logit_normal_mu_1
0.063,2.35501871382555,1.35888095644566,0.610653487616
0.064,2.33725636064068,1.35431345103897,0.611164912367983
0.065,2.31979822591517,1.3497783522597,0.611647330826615
0.066,2.30263636071146,1.34527612076953,0.612102126017211
0.067,2.28576308835132,1.34080714380205,0.612530607356217
0.068,2.26917099356401,1.33637174190721,0.612934015333274
0.069,2.25285291206298,1.331970175071,0.613313525842771
0.07,2.2368019205428,1.32760264827334,0.61367025419516
0.071,2.22101132708613,1.32326931653951,0.61400525883537
0.072,2.20547466196939,1.31897028953504,0.614319544792988
0.073,2.1901856688547,1.31470563574831,0.614614066886536
0.074,2.17513829635538,1.3104753863004,0.61488973270206
0.075,2.16032668996151,1.30627953841786,0.615147405364348
0.076,2.14574518431225,1.30211805860003,0.615387906117439
0.077,2.13138829580138,1.29799088550954,0.61561201672954
0.078,2.11725071550259,1.29389793261157,0.615820481736122
0.079,2.10332730240136,1.28983909058498,0.616014010533743
0.08,2.08961307692054,1.28581422952606,0.616193279336037
0.081,2.07610321472683,1.28182320096358,0.61635893300232
0.082,2.06279304080597,1.27786583970207,0.616511586748366
0.083,2.04967802379477,1.27394196550852,0.61665182774809
0.084,2.03675377055838,1.27005138465649,0.616780216634145
0.085,2.02401602100183,1.26619389133975,0.616897288904775
0.086,2.0114606431051,1.26236926896719,0.617003556243655
0.087,1.99908362817158,1.25857729134888,0.617099507758915
0.088,1.98688108628003,1.25481772378288,0.617185611147032
0.089,1.97484924193077,1.25109032405101,0.617262313786824
0.09,1.962984429877,1.24739484333144,0.617330043768383
0.091,1.95128309113281,1.24373102703505,0.617389210861369
0.092,1.93974176914962,1.24009861557183,0.617440207426798
0.093,1.92835710615325,1.23649734505323,0.617483409276083
0.094,1.91712583963423,1.23292694793578,0.617519176480857
0.095,1.9060447989842,1.2293871536106,0.617547854136787
0.096,1.89511090227173,1.22587768894353,0.617569773084406
0.097,1.88432115315101,1.22239827876955,0.617585250589712
0.098,1.87367263789743,1.21894864634548,0.617594590987132
0.099,1.8631625225641,1.21552851376416,0.617598086287217
0.1,1.85278805025389,1.21213760233325,0.617596016751298
0.101,1.8425465385016,1.20877563292144,0.617588651435159
0.102,1.8324353767613,1.20544232627477,0.617576248703638
0.103,1.82245202399412,1.20213740330523,0.617559056717935
0.104,1.81259400635184,1.19886058535409,0.617537313897291
0.105,1.80285891495204,1.19561159443174,0.617511249356572
0.106,1.79324440374071,1.192390153436,0.617481083321206
0.107,1.78374818743836,1.18919598635052,0.617447027520806
0.108,1.77436803956598,1.18602881842496,0.617409285562736
0.109,1.7651017905472,1.18288837633813,0.617368053286784
0.11,1.75594732588348,1.17977438834576,0.61732351910204
0.111,1.74690258439892,1.17668658441373,0.617275864306995
0.112,1.73796555655175,1.17362469633821,0.617225263393813
0.113,1.72913428280967,1.17058845785352,0.61717188433768
0.114,1.72040685208606,1.16757760472877,0.617115888872051
0.115,1.7117814002347,1.16459187485411,0.617057432750594
0.116,1.70325610860027,1.16163100831742,0.616996665996552
0.117,1.69482920262242,1.15869474747221,0.616933733140218
0.118,1.68649895049098,1.15578283699733,0.616868773445175
0.119,1.6782636618503,1.15289502394922,0.616801921123894
0.12,1.67012168655054,1.15003105780729,0.616733305543271
0.121,1.66207141344403,1.14719069051286,0.616663051420631
0.122,1.65411126922475,1.14437367650232,0.616591279010708
0.123,1.64623971730921,1.14157977273486,0.616518104284073
0.124,1.63845525675698,1.13880873871522,0.616443639097449
0.125,1.63075642122929,1.1360603365119,0.61636799135634
0.126,1.62314177798409,1.13333433077119,0.616291265170368
0.127,1.61560992690616,1.13063048872729,0.616213561001681
0.128,1.60815949957079,1.12794858020892,0.6161349758068
0.129,1.60078915833976,1.12528837764271,0.616055603172214
0.13,1.5934975954882,1.12264965605354,0.615975533444054
0.131,1.58628353236132,1.1200321930622,0.615894853852128
0.132,1.57914571855959,1.11743576888055,0.615813648628603
0.133,1.57208293115141,1.11486016630436,0.615731999121586
0.134,1.56509397391215,1.11230517070412,0.615649983903868
0.135,1.55817767658853,1.10977057001393,0.615567678877053
0.136,1.55133289418735,1.1072561547186,0.615485157371288
0.137,1.54455850628768,1.10476171783928,0.615402490240829
0.138,1.53785341637557,1.10228705491761,0.615319745955614
0.139,1.53121655120038,1.09983196399856,0.615236990689044
0.14,1.52464686015207,1.09739624561213,0.615154288402151
0.141,1.51814331465845,1.09497970275404,0.615071700924315
0.142,1.5117049076018,1.09258214086541,0.614989288030697
0.143,1.50533065275411,1.09020336781163,0.614907107516535
0.144,1.49901958423012,1.08784319386049,0.614825215268443
0.145,1.49277075595774,1.08550143165966,0.614743665332861
0.146,1.48658324116498,1.08317789621352,0.614662509981774
0.147,1.48045613188295,1.08087240485956,0.614581799775823
0.148,1.47438853846419,1.0785847772443,0.614501583624938
0.149,1.46837958911602,1.0763148352988,0.614421908846584
0.15,1.46242842944805,1.0740624032139,0.614342821221738
0.151,1.45653422203361,1.07182730741517,0.614264365048701
0.152,1.45069614598451,1.06960937653761,0.61418658319482
0.153,1.44491339653859,1.06740844140023,0.614109517146234
0.154,1.43918518465974,1.06522433498043,0.614033207055714
0.155,1.4335107366498,1.06305689238836,0.613957691788689
0.156,1.42788929377212,1.06090595084115,0.613883008967522
0.157,1.42232011188619,1.05877134963715,0.613809195014131
0.158,1.41680246109302,1.05665293013018,0.613736285191
0.159,1.41133562539099,1.05455053570379,0.613664313640677
0.16,1.40591890234164,1.05246401174555,0.61359331342379
0.161,1.40055160274525,1.05039320562153,0.613523316555674
0.162,1.39523305032572,1.04833796665071,0.613454354041641
0.163,1.38996258142451,1.04629814607966,0.613386455910967
0.164,1.38473954470336,1.04427359705728,0.613319651249639
0.165,1.37956330085544,1.04226417460973,0.613253968231915
0.166,1.37443322232465,1.04026973561546,0.613189434150749
0.167,1.3693486930329,1.03829013878052,0.613126075447115
0.168,1.36430910811495,1.036325244614,0.613063917738296
0.169,1.35931387366069,1.03437491540367,0.613002985845155
0.17,1.35436240646459,1.03243901519186,0.612943303818445
0.171,1.34945413378198,1.03051740975155,0.61288489496419
0.172,1.34458849309215,1.02860996656269,0.612827781868175
0.173,1.33976493186784,1.02671655478878,0.612771986419579
0.174,1.33498290735108,1.02483704525361,0.612717529833787
0.175,1.33024188633499,1.0229713104184,0.61266443267441
0.176,1.3255413449516,1.02111922435899,0.612612714874545
0.177,1.32088076846527,1.01928066274349,0.612562395757302
0.178,1.31625965107167,1.01745550281005,0.612513494055635
0.179,1.31167749570211,1.01564362334494,0.612466027931488
0.18,1.307133813833,1.01384490466093,0.612420014994299
0.181,1.30262812530039,1.01205922857583,0.612375472318876
0.182,1.29815995811935,1.01028647839143,0.612332416462666
0.183,1.29372884830805,1.00852653887263,0.612290863482453
0.184,1.28933433971646,1.00677929622683,0.612250828950492
0.185,1.28497598385938,1.00504463808364,0.612212327970112
0.186,1.28065333975391,1.00332245347484,0.612175375190793
0.187,1.27636597376098,1.00161263281458,0.61213998482276
0.188,1.27211345943094,0.999915067879897,0.612106170651076
0.189,1.26789537735313,0.998229651791439,0.612073946049297
0.19,1.26371131500919,0.996556278994533,0.612043323992662
0.191,1.25956086663009,0.99489484524045,0.612014317070868
0.192,1.25544363305675,0.993245247567966,0.61198693750042
0.193,1.25135922160414,0.991607384285183,0.611961197136595
0.194,1.24730724592875,0.9899811549516,0.611937107485007
0.195,1.24328732589933,0.988366460360451,0.611914679712816
0.196,1.23929908747081,0.986763202521297,0.611893924659571
0.197,1.23534216256139,0.985171284642871,0.611874852847706
0.198,1.23141618893248,0.983590611116173,0.611857474492717
0.199,1.22752081007174,0.98202108749782,0.611841799512999
0.2,1.22365567507878,0.980462620493632,0.611827837539388
0.201,1.21982043855376,0.978915117942477,0.611815597924403
0.202,1.21601476048859,0.977378488800345,0.611805089751188
0.203,1.21223830616071,0.975852643124663,0.611796321842192
0.204,1.20849074602949,0.974337492058853,0.611789302767566
0.205,1.20477175563497,0.972832947817117,0.611784040853312
0.206,1.2010810154991,0.971338923669452,0.611780544189168
0.207,1.19741821102925,0.969855333926899,0.611778820636271
0.208,1.19378303242396,0.968382093927006,0.611778877834559
0.209,1.1901751745809,0.966919120019528,0.611780723209976
0.21,1.18659433700705,0.96546632955233,0.611784363981434
0.211,1.18304022373081,0.964023640857519,0.611789807167582
0.212,1.17951254321624,0.962590973237781,0.611797059593362
0.213,1.17601100827927,0.961168246952934,0.611806127896366
0.214,1.17253533600574,0.959755383206681,0.611817018533014
0.215,1.16908524767141,0.958352304133576,0.611829737784533
0.216,1.16566046866371,0.956958932786188,0.611844291762769
0.217,1.16226072840527,0.955575193122463,0.611860686415825
0.218,1.15888576027921,0.954201009993278,0.611878927533524
0.219,1.15553530155606,0.952836309130199,0.611899020752727
0.22,1.1522090933223,0.951481017133419,0.611920971562476
0.221,1.14890688041057,0.950135061459884,0.611944785309002
0.222,1.14562841133132,0.948798370411615,0.611970467200581
0.223,1.14237343820602,0.947470873124191,0.611998022312246
0.224,1.13914171670186,0.946152499555433,0.612027455590369
0.225,1.13593300596783,0.944843180474248,0.612058771857104
0.226,1.13274706857223,0.943542847449655,0.61209197581471
0.227,1.1295836704415,0.94225143283998,0.612127072049742
0.228,1.12644258080041,0.940968869782216,0.612164065037125
0.229,1.12332357211353,0.939695092181555,0.612202959144117
0.23,1.12022642002795,0.938430034701074,0.612243758634153
0.231,1.11715090331721,0.937173632751593,0.612286467670581
0.232,1.11409680382645,0.935925822481677,0.612331090320298
0.233,1.11106390641873,0.934686540767806,0.612377630557274
0.234,1.10805199892246,0.933455725204691,0.612426092265992
0.235,1.10506087207992,0.932233314095741,0.612476479244774
0.236,1.10209031949694,0.931019246443681,0.61252879520903
0.237,1.09914013759355,0.929813461941309,0.612583043794408
0.238,1.0962101255557,0.928615900962409,0.612639228559861
0.239,1.09330008528796,0.927426504552789,0.612697352990627
0.24,1.09040982136723,0.926245214421468,0.612757420501128
0.241,1.08753914099737,0.925071972931998,0.612819434437791
0.242,1.08468785396477,0.923906723093921,0.612883398081792
0.243,1.08185577259487,0.922749408554351,0.612949314651721
0.244,1.07904271170949,0.921599973589695,0.613017187306183
0.245,1.0762484885851,0.920458363097496,0.613087019146322
0.246,1.07347292291188,0.919324522588407,0.613158813218279
0.247,1.07071583675366,0.91819839817828,0.613232572515586
0.248,1.06797705450859,0.917079936580386,0.613308299981494
0.249,1.06525640287069,0.915969085097748,0.613385998511242
0.25,1.06255371079211,0.914865791615594,0.613465670954259
0.251,1.05986880944611,0.913770004593929,0.61354732011632
0.252,1.05720153219088,0.912681673060211,0.61363094876163
0.253,1.05455171453394,0.911600746602155,0.613716559614869
0.254,1.05191919409737,0.910527175360626,0.613804155363172
0.255,1.04930381058363,0.909460910022663,0.61389373865806
0.256,1.04670540574209,0.908401901814589,0.613985312117331
0.257,1.04412382333619,0.907350102495242,0.614078878326883
0.258,1.04155890911126,0.906305464349298,0.614174439842511
0.259,1.03901051076295,0.905267940180701,0.614271999191641
0.26,1.03647847790628,0.904237483306191,0.614371558875035
0.261,1.03396266204527,0.90321404754893,0.614473121368436
0.262,1.03146291654313,0.902197587232224,0.614576689124189
0.263,1.0289790965931,0.901188057173342,0.614682264572806
0.264,1.02651105918974,0.900185412677424,0.614789850124503
0.265,1.02405866310086,0.899189609531486,0.614899448170695
0.266,1.02162176883989,0.898200603998511,0.615011061085447
0.267,1.01920023863885,0.89721835281163,0.615124691226905
0.268,1.01679393642179,0.896242813168393,0.615240340938675
0.269,1.01440272777871,0.89527394272512,0.615358012551179
0.27,1.01202647994002,0.894311699591343,0.615477708382974
0.271,1.0096650617514,0.893356042324328,0.615599430742041
0.272,1.00731834364921,0.892406929923675,0.61572318192704
0.273,1.00498619763629,0.891464321826007,0.615848964228539
0.274,1.00266849725823,0.89052817789973,0.615976779930212
0.275,1.00036511758006,0.889598458439876,0.616106631310005
0.276,0.998075935163414,0.888675124163017,0.616238520641282
0.277,0.995800828044032,0.887758136202265,0.616372450193938
0.278,0.993539675709751,0.88684745610233,0.616508422235488
0.279,0.991292359078839,0.885943045814666,0.616646439032131
0.28,0.989058760478742,0.88504486769268,0.616786502849794
0.281,0.986838763625214,0.884152884487013,0.616928615955139
0.282,0.984632253601817,0.883267059340895,0.617072780616566
0.283,0.982439116839789,0.88238735578556,0.617218999105176
0.284,0.980259241098271,0.881513737735736,0.617367273695723
0.285,0.978092515444885,0.880646169485194,0.617517606667541
0.286,0.975938830236661,0.879784615702371,0.617670000305452
0.287,0.97379807710129,0.878929041426048,0.617824456900654
0.288,0.971670148918722,0.878079412061094,0.617980978751586
0.289,0.969554939803072,0.877235693374276,0.618139568164781
0.29,0.967452345084854,0.876397851490122,0.618300227455696
0.291,0.96536226129352,0.875565852886855,0.618462958949524
0.292,0.963284586140305,0.874739664392371,0.618627764981995
0.293,0.961219218501365,0.873919253180291,0.618794647900149
0.294,0.959166058401214,0.873104586766059,0.618963610063108
0.295,0.95712500699644,0.8722956330031,0.619134653842817
0.296,0.955095966559702,0.871492360079036,0.619307781624781
0.297,0.953078840464008,0.870694736511949,0.619482995808782
0.298,0.95107353316725,0.869902731146708,0.619660298809583
0.299,0.949079950197013,0.869116313151338,0.619839693057619
0.3,0.947097998135637,0.868335452013451,0.620021180999672
0.301,0.94512758460553,0.867560117536718,0.620204765099536
0.302,0.943168618254737,0.866790279837403,0.620390447838669
0.303,0.941221008742739,0.866025909340934,0.620578231716826
0.304,0.939284666726507,0.865266976778531,0.620768119252695
0.305,0.937359503846774,0.864513453183883,0.620960112984504
0.306,0.935445432714546,0.863765309889865,0.621154215470628
0.307,0.93354236689783,0.863022518525307,0.621350429290183
0.308,0.931650220908591,0.86228505101181,0.62154875704361
0.309,0.929768910189919,0.8615528795606,0.621749201353243
0.31,0.927898351103404,0.860825976669436,0.621951764863875
0.311,0.926038460916731,0.860104315119553,0.622156450243309
0.312,0.924189157791464,0.859387867972655,0.622363260182905
0.313,0.922350360771041,0.858676608567943,0.622572197398112
0.314,0.920521989768959,0.857970510519194,0.622783264628994
0.315,0.918703965557152,0.857269547711873,0.622996464640749
0.316,0.916896209754559,0.85657369430029,0.62321180022422
0.317,0.915098644815876,0.855882924704792,0.623429274196391
0.318,0.913311194020489,0.855197213609004,0.623648889400888
0.319,0.911533781461583,0.854516535957097,0.623870648708462
0.32,0.909766332035435,0.853840866951104,0.624094555017468
0.321,0.908008771430862,0.853170182048263,0.62432061125434
0.322,0.906261026118852,0.852504456958409,0.624548820374055
