Eff_vals_pdf,dt_0wk_conv,dt_5wk_conv,dt_10wk_conv,dt_15wk_conv,dt_20wk_conv,dt_25wk_conv,dt_30wk_conv,dt_35wk_conv,dt_40wk_conv,dt_45wk_conv,dt_50wk_conv
0.233,0.0994448241153214,0.158951954702745,0.244176406032615,0.358917040359873,0.504820537755579,0.679410898063305,0.874944608143718,1.07815491223371,1.27125984507228,1.43430016743462,1.54845406133766
0.234,0.100088842502257,0.159849424275838,0.245348472730173,0.360336451877554,0.506390551009164,0.680950503593186,0.876189519228619,1.07878057814091,1.27092739365252,1.43271866484395,1.54544535429942
0.235,0.100734617993219,0.160748498245048,0.24652146979293,0.361755488568388,0.50795830587973,0.682485705662084,0.877428243686518,1.07939950993115,1.27058984433484,1.4311366360255,1.5424438942813
0.236,0.101382157220129,0.161649185018383,0.247695409500629,0.363174170313098,0.509523834981728,0.684016554792537,0.878660852478814,1.08001179525088,1.27024728789954,1.42955414975645,1.53944969279547
0.237,0.102031466877631,0.162551493060831,0.248870304154068,0.364592516923599,0.511087170690253,0.68554310099889,0.879887415702081,1.08061752049706,1.26989981358691,1.427971273256,1.53646276025087
0.238,0.102682553722956,0.163455430894135,0.250046166075051,0.366010548143826,0.51264834514402,0.68706539379428,0.881108002601222,1.08121677083812,1.26954750912608,1.42638807221906,1.53348310598462
0.239,0.103335424575807,0.164361007096578,0.251223007606353,0.36742828365056,0.514207390248302,0.688583482197511,0.882322681582372,1.08180963023454,1.26919046076325,1.42480461084907,1.53051073829247
0.24,0.103990086318244,0.165268230302782,0.252400841111702,0.368845743054259,0.515764337677841,0.690097414739824,0.883531520225579,1.08239618145901,1.26882875328929,1.42322095189011,1.52754566445841
0.241,0.10464654589459,0.166177109203517,0.253579678975765,0.370262945899887,0.517319218879712,0.691607239471556,0.884734585297258,1.08297650611621,1.26846247006674,1.42163715665816,1.52458789078356
0.242,0.105304810311335,0.167087652545527,0.254759533604155,0.371679911667743,0.518872065076166,0.693113003968703,0.885931942762412,1.08355068466218,1.26809169305628,1.42005328507173,1.5216374226142
0.243,0.105964886637057,0.167999869131363,0.255940417423433,0.373096659774291,0.52042290726743,0.694614755339371,0.887123657796653,1.0841187964233,1.26771650284254,1.4184693956817,1.51869426436899
0.244,0.106626782002349,0.168913767819229,0.257122342881145,0.374513209572987,0.52197177623448,0.696112540230133,0.888309794797998,1.08468091961496,1.26733697865948,1.41688554570043,1.5157584195656
0.245,0.107290503599757,0.169829357522844,0.258305322445844,0.375929580355107,0.523518702541779,0.69760640483229,0.889490417398457,1.08523713135981,1.26695319841516,1.41530179103031,1.51282989084646
0.246,0.107956058683724,0.17074664721131,0.259489368607146,0.377345791350577,0.525063716539981,0.699096394888027,0.890665588475421,1.08578750770566,1.26656523871596,1.41371818629147,1.50990868000391
0.247,0.108623454570545,0.171665645908994,0.260674493875774,0.378761861728796,0.526606848368606,0.700582555696478,0.89183537016285,1.08633212364307,1.26617317489039,1.41213478484901,1.50699478800459
0.248,0.109292698638329,0.17258636269542,0.26186071078363,0.380177810599462,0.528148127958684,0.702064932119701,0.892999823862259,1.08687105312256,1.26577708101229,1.4105516388395,1.50408821501329
0.249,0.109963798326975,0.17350880670517,0.263048031883865,0.381593657013397,0.529687585035365,0.703543568588559,0.89415901025352,1.08740436907152,1.26537702992359,1.40896879919689,1.50118896041601
0.25,0.110636761138144,0.174432987127802,0.264236469750965,0.38300941996337,0.531225249120498,0.705018509108506,0.895312989305469,1.0879321434108,1.26497309325664,1.40738631567779,1.49829702284253
0.251,0.111311594635253,0.175358913207769,0.26542603698084,0.384425118384918,0.532761149535185,0.706489797265292,0.896461820286328,1.08845444707093,1.264565341456,1.40580423688628,1.49541240018826
0.252,0.111988306443471,0.176286594244355,0.26661674619093,0.385840771157165,0.5342953154023,0.707957476230575,0.897605561773957,1.0889713500081,1.26415384379978,1.40422261029798,1.49253508963558
0.253,0.11266690424972,0.177216039591618,0.267808610020309,0.387256397103641,0.535827775648981,0.709421588767454,0.898744271665914,1.08948292121978,1.26373866842061,1.4026414822837,1.48966508767461
0.254,0.113347395802692,0.178147258658347,0.269001641129809,0.388672014993099,0.537358559009089,0.710882177235911,0.89987800718935,1.0899892287601,1.26331988232612,1.40106089813251,1.48680239012335
0.255,0.114029788912863,0.179080260908021,0.270195852202142,0.390087643540329,0.538887694025645,0.712339283598176,0.901006824910734,1.09049033975489,1.26289755141898,1.39948090207423,1.48394699214735
0.256,0.114714091452528,0.180015055858782,0.271391255942035,0.391503301406969,0.540415209053231,0.713792949424006,0.902130780745409,1.09098632041644,1.26247174051659,1.39790153730154,1.48109888827882
0.257,0.11540031135583,0.180951653083419,0.272587865076375,0.392919007202322,0.541941132260373,0.715243215895892,0.903249929966982,1.09147723605804,1.26204251337031,1.39632284599141,1.47825807243528
0.258,0.116088456618806,0.181890062209359,0.273785692354355,0.394334779484155,0.54346549163188,0.716690123814177,0.904364327216559,1.09196315110817,1.26160993268435,1.3947448693262,1.4754245379376
0.259,0.11677853529944,0.182830292918667,0.274984750547635,0.395750636759514,0.544988314971179,0.718133713602108,0.905474026511821,1.09244412912448,1.2611740601342,1.3931676475142,1.47259827752771
0.26,0.117470555517715,0.18377235494805,0.276185052450501,0.397166597485525,0.546509629902596,0.719574025310807,0.906579081255942,1.09292023280748,1.26073495638476,1.39159121980973,1.46977928338572
0.261,0.118164525455684,0.184716258088883,0.277386610880041,0.398582680070194,0.548029463873635,0.721011098624165,0.907679544246363,1.09339152401399,1.26029268110808,1.39001562453279,1.46696754714664
0.262,0.118860453357539,0.185662012187229,0.278589438676323,0.39999890287321,0.549547844157214,0.722444972863669,0.908775467683411,1.09385806377033,1.25984729300071,1.38844089908825,1.46416305991663
0.263,0.11955834752969,0.186609627143873,0.279793548702578,0.401415284206742,0.551064797853885,0.723875686993155,0.909866903178777,1.0943199122853,1.25939884980071,1.38686707998464,1.46136581228885
0.264,0.120258216340856,0.187559112914369,0.28099895384539,0.402831842336232,0.552580351894022,0.725303279623489,0.910953901763852,1.09477712896287,1.25894740830441,1.38529420285253,1.45857579435887
0.265,0.120960068222152,0.188510479509086,0.282205667014901,0.404248595481187,0.554094533039986,0.72672778901718,0.91203651389792,1.09522977241467,1.25849302438264,1.3837223024624,1.45579299573966
0.266,0.121663911667196,0.189463736993273,0.283413701145006,0.405665561815974,0.55560736788827,0.728149253092926,0.913114789476216,1.09567790047222,1.25803575299685,1.38215141274228,1.45301740557622
0.267,0.122369755232212,0.190418895487117,0.284623069193572,0.4070827594706,0.557118882871608,0.729567709430092,0.91418877783785,1.096121570199,1.25757564821477,1.38058156679485,1.45024901255979
0.268,0.123077607536146,0.191375965165824,0.285833784142648,0.4085002065315,0.558629104261075,0.73098319527312,0.915258527773597,1.09656083790225,1.25711276322577,1.37901279691425,1.44748780494169
0.269,0.123787477260785,0.1923349562597,0.287045858998693,0.409917921042323,0.560138058168146,0.732395747535881,0.916324087533563,1.09699575914451,1.25664715035599,1.37744513460245,1.44473377054681
0.27,0.124499373150887,0.19329587905424,0.288259306792797,0.411335921004705,0.561645770546749,0.733805402805952,0.917385504834719,1.0974263887551,1.25617886108312,1.37587861058536,1.44198689678676
0.271,0.125213304014314,0.194258743890223,0.289474140580923,0.41275422437905,0.56315226719528,0.735212197348848,0.918442826868312,1.09785278084122,1.25570794605084,1.37431325482847,1.43924717067261
0.272,0.125929278722173,0.19522356116382,0.290690373444141,0.414172849085301,0.564657573758605,0.736616167112171,0.919496100307154,1.09827498879893,1.25523445508307,1.37274909655221,1.43651457882737
0.273,0.12664730620896,0.196190341326703,0.291908018488874,0.415591813003716,0.566161715730034,0.738017347729718,0.920545371312793,1.09869306532401,1.25475843719792,1.37118616424701,1.43378910749806
0.274,0.127367395472718,0.197159094886166,0.293127088847146,0.417011133975632,0.567664718453273,0.739415774525518,0.921590685542565,1.09910706242244,1.25427994062128,1.36962448568793,1.43107074256759
0.275,0.128089555575196,0.198129832405249,0.294347597676844,0.418430829804233,0.569166607124358,0.740811482517816,0.922632088156531,1.09951703142088,1.25379901280024,1.36806408794905,1.42835946956617
0.276,0.128813795642011,0.199102564502871,0.29556955816197,0.419850918255314,0.570667406793564,0.742204506422994,0.923669623824303,1.09992302297681,1.25331570041624,1.36650499741754,1.42565527368253
0.277,0.129540124862827,0.200077301853971,0.29679298351291,0.42127141705804,0.572167142367291,0.743594880659446,0.924703336731752,1.10032508708864,1.25283004939789,1.3649472398074,1.42295813977484
0.278,0.13026855249153,0.201054055189654,0.298017886966707,0.422692343905705,0.573665838609936,0.744982639351384,0.925733270587618,1.10072327310549,1.25234210493365,1.36339084017291,1.42026805238126
0.279,0.13099908784641,0.202032835297343,0.299244281787331,0.424113716456486,0.575163520145732,0.746367816332601,0.926759468630005,1.10111762973691,1.25185191148415,1.36183582292178,1.41758499573034
0.28,0.131731740310361,0.203013653020941,0.300472181265962,0.425535552334193,0.576660211460582,0.747750445150176,0.927781973632773,1.10150820506235,1.25135951279436,1.36028221182807,1.41490895375103
0.281,0.132466519331069,0.203996519260995,0.301701598721275,0.426957869129026,0.578155936903858,0.749130559068122,0.92880082791183,1.10189504654054,1.2508649519055,1.35873003004476,1.41223991008248
0.282,0.133203434421219,0.204981444974872,0.302932547499725,0.428380684398313,0.579650720690191,0.750508191070991,0.929816073331319,1.10227820101864,1.25036827116669,1.35717930011606,1.40957784808363
0.283,0.133942495158708,0.205968441176934,0.304165040975848,0.429804015667258,0.581144586901231,0.75188337386742,0.930827751309706,1.10265771474125,1.24986951224642,1.35563004398955,1.40692275084243
0.284,0.134683711186852,0.206957518938731,0.305399092552549,0.431227880429682,0.582637559487403,0.753256139893633,0.931835902825777,1.10303363335927,1.2493687161438,1.35408228302792,1.40427460118493
0.285,0.135427092214617,0.207948689389183,0.306634715661415,0.432652296148762,0.584129662269626,0.754626521316887,0.932840568424531,1.1034060019386,1.24886592319952,1.35253603802056,1.40163338168412
0.286,0.136172648016837,0.208941963714786,0.307871923763012,0.434077280257765,0.585620918941023,0.755994550038877,0.933841788222984,1.1037748649687,1.24836117310674,1.35099132919486,1.39899907466842
0.287,0.136920388434454,0.209937353159816,0.309110730347203,0.435502850160783,0.587111353068614,0.757360257699088,0.934839601915881,1.10414026637098,1.24785450492161,1.3494481762273,1.39637166223014
0.288,0.137670323374756,0.210934869026535,0.310351148933461,0.436929023233462,0.588600988094983,0.758723675678103,0.935834048781314,1.10450224950705,1.24734595707375,1.34790659825425,1.39375112623353
0.289,0.138422462811618,0.21193452267541,0.311593193071185,0.438355816823729,0.590089847339937,0.760084835100861,0.936825167686256,1.10486085718685,1.24683556737641,1.34636661388264,1.39113744832278
0.29,0.139176816785757,0.212936325525339,0.312836876340028,0.43978324825252,0.591577954002135,0.761443766839873,0.937812997092006,1.1052161316766,1.24632337303648,1.34482824120027,1.38853060992968
0.291,0.139933395404986,0.213940289053871,0.314082212350221,0.441211334814499,0.593065331160711,0.762800501518396,0.938797575059545,1.10556811470667,1.24580941066434,1.34329149778603,1.38593059228117
0.292,0.14069220884448,0.214946424797452,0.315329214742906,0.442640093778778,0.594552001776872,0.764155069513554,0.939778939254815,1.10591684747923,1.24529371628351,1.34175640071983,1.38333737640663
0.293,0.141453267347039,0.215954744351655,0.316577897190467,0.444069542389637,0.59603798869548,0.765507500959424,0.940757126953907,1.10626237067586,1.24477632534006,1.34022296659231,1.38075094314505
0.294,0.142216581223366,0.216965259371432,0.317828273396875,0.445499697867236,0.597523314646623,0.766857825750079,0.941732175048176,1.10660472446499,1.24425727271197,1.33869121151446,1.37817127315192
0.295,0.142982160852345,0.217977981571362,0.319080357098027,0.446930577408328,0.599008002247161,0.768206073542584,0.942704120049272,1.10694394850918,1.24373659271815,1.33716115112687,1.37559834690603
0.296,0.143750016681326,0.218992922725915,0.320334162062093,0.448362198186967,0.600492074002259,0.769552273759953,0.943672998094093,1.10728008197232,1.24321431912748,1.33563280060893,1.37303214471605
0.297,0.144520159226419,0.220010094669707,0.321589702089863,0.449794577355215,0.601975552306907,0.770896455594071,0.944638844949661,1.10761316352675,1.24269048516749,1.33410617468774,1.37047264672689
0.298,0.145292599072786,0.221029509297777,0.322846991015108,0.45122773204385,0.603458459447421,0.772238648008567,0.945601696017925,1.10794323136011,1.24216512353304,1.33258128764691,1.36791983292602
0.299,0.146067346874948,0.222051178565854,0.324106042704931,0.452661679363062,0.604940817602926,0.773578879741653,0.946561586340486,1.10827032318224,1.24163826639477,1.33105815333514,1.36537368314948
0.3,0.146844413357091,0.223075114490643,0.325366871060129,0.454096436403157,0.606422648846828,0.774917179308927,0.947518550603256,1.10859447623188,1.24110994540734,1.3295367851746,1.36283417708783
0.301,0.147623809313379,0.22410132915011,0.326629490015559,0.455532020235253,0.607903975148268,0.776253575006131,0.948472623141033,1.10891572728327,1.24058019171765,1.32801719616919,1.36030129429191
0.302,0.148405545608276,0.225129834683769,0.327893913540509,0.456968447911971,0.609384818373563,0.777588094911879,0.949423837942022,1.10923411265263,1.24004903597279,1.32649939891257,1.35777501417845
0.303,0.149189633176868,0.226160643292985,0.32916015563906,0.458405736468134,0.610865200287628,0.778920766890338,0.950372228652273,1.10954966820452,1.2395165083279,1.32498340559609,1.35525531603554
0.304,0.149976083025199,0.227193767241271,0.330428230350471,0.459843902921452,0.612345142555389,0.78025161859389,0.95131782858006,1.1098624293582,1.23898263845387,1.3234692280165,1.35274217902794
0.305,0.150764906230599,0.228229218854597,0.331698151749554,0.461282964273208,0.613824666743178,0.781580677465738,0.952260670700186,1.1101724310937,1.23844745554494,1.32195687758354,1.35023558220223
0.306,0.151556113942036,0.229267010521708,0.332969933947054,0.462722937508951,0.615303794320113,0.782907970742493,0.953200787658233,1.11047970795794,1.23791098832606,1.32044636532731,1.34773550449195
0.307,0.152349717380454,0.230307154694433,0.334243591090035,0.46416383959917,0.616782546659466,0.784233525456718,0.954138211774732,1.11078429407069,1.23737326506025,1.31893770190562,1.34524192472237
0.308,0.153145727839135,0.231349663888017,0.335519137362271,0.465605687499983,0.618260945040019,0.785557368439442,0.955072975049289,1.11108622313044,1.23683431355572,1.31743089761101,1.34275482161542
0.309,0.153944156684052,0.232394550681448,0.336796586984634,0.467048498153808,0.6197390106474,0.786879526322636,0.956005109164629,1.11138552842018,1.23629416117291,1.31592596237781,1.3402741737942
0.31,0.154745015354235,0.233441827717789,0.338075954215494,0.468492288490046,0.621216764575412,0.788200025541662,0.956934645490598,1.11168224281302,1.23575283483141,1.31442290578888,1.33779995978763
0.311,0.155548315362143,0.234491507704521,0.339357253351112,0.469937075425751,0.622694227827345,0.789518892337687,0.957861615088086,1.11197639877787,1.23521036101672,1.3129217370824,1.33533215803478
0.312,0.156354068294038,0.235543603413888,0.340640498726048,0.471382875866307,0.624171421317278,0.790836152760063,0.958786048712909,1.11226802838482,1.23466676578689,1.31142246515832,1.33287074688921
0.313,0.157162285810368,0.236598127683243,0.34192570471356,0.472829706706092,0.625648365871363,0.792151832668679,0.959707976819618,1.11255716331065,1.23412207477911,1.30992509858485,1.3304157046231
0.314,0.157972979646153,0.237655093415413,0.343212885726019,0.474277584829154,0.627125082229104,0.793465957736281,0.960627429565261,1.11284383484404,1.23357631321609,1.30842964560474,1.32796700943138
0.315,0.158786161611377,0.238714513579048,0.344502056215312,0.475726527109869,0.628601591044614,0.794778553450759,0.961544436813083,1.11312807389087,1.23302950591235,1.30693611414142,1.32552463943565
0.316,0.159601843591388,0.239776401208999,0.345793230673267,0.477176550413612,0.630077912887868,0.79608964511741,0.962459028136176,1.11340991097932,1.23248167728047,1.30544451180503,1.323088572688
0.317,0.160420037547303,0.240840769406679,0.347086423632063,0.478627671597417,0.631554068245939,0.797399257861164,0.963371232821068,1.11368937626496,1.23193285133713,1.30395484589837,1.32065878717485
0.318,0.161240755516417,0.24190763134045,0.348381649664655,0.480079907510638,0.633030077524225,0.798707416628789,0.964281079871266,1.11396649953568,1.23138305170908,1.3024671234227,1.31823526082051
0.319,0.162064009612616,0.242977000245996,0.349678923385199,0.481533274995606,0.634505961047662,0.80001414619106,0.96518859801074,1.1142413102166,1.23083230163904,1.30098135108336,1.31581797149077
0.32,0.162889812026802,0.244048889426716,0.350978259449477,0.482987790888289,0.635981739061924,0.801319471144906,0.966093815687363,1.11451383737493,1.23028062399143,1.29949753529539,1.31340689699636
0.321,0.163718175027319,0.245123312254115,0.35227967255533,0.484443472018945,0.637457431734617,0.802623415915522,0.96699676107629,1.11478410972461,1.22972804125806,1.29801568218896,1.31100201509629
0.322,0.164549110960384,0.2462002821682,0.353583177443092,0.485900335212777,0.638933059156455,0.803926004758465,0.967897462083298,1.11505215563107,1.22917457556367,1.29653579761473,1.30860330350115
0.323,0.165382632250528,0.247279812677884,0.354888788896027,0.487358397290585,0.640408641342431,0.80522726176171,0.968795946348068,1.11531800311576,1.2286202486714,1.29505788714907,1.30621073987626
0.324,0.166218751401037,0.248361917361396,0.356196521740769,0.488817675069414,0.641884198232972,0.806527210847692,0.969692241247429,1.11558167986066,1.22806508198816,1.29358195609918,1.30382430184478
0.325,0.167057480994406,0.249446609866693,0.357506390847767,0.490278185363203,0.643359749695085,0.807825875775308,0.97058637389854,1.11584321321275,1.22750909656992,1.29210800950815,1.30144396699071
0.326,0.167898833692792,0.250533903911875,0.358818411131731,0.491739944983437,0.644835315523494,0.80912328014191,0.971478371162041,1.11610263018835,1.22695231312685,1.29063605215986,1.29906971286186
0.327,0.168742822238477,0.251623813285616,0.360132597552079,0.493202970739783,0.646310915441764,0.810419447385258,0.972368259645145,1.11635995747741,1.22639475202844,1.28916608858382,1.29670151697262
0.328,0.169589459454334,0.252716351847588,0.361448965113399,0.494667279440746,0.647786569103416,0.811714400785457,0.973256065704698,1.11661522144778,1.22583643330849,1.28769812305991,1.2943393568068
0.329,0.170438758244303,0.253811533528895,0.362767528865893,0.4961328878943,0.64926229609303,0.813008163466863,0.974141815450177,1.11686844814933,1.22527737667003,1.28623215962302,1.29198320982031
0.33,0.171290731593866,0.254909372332516,0.36408830390585,0.497599812908536,0.650738115927343,0.814300758399976,0.975025534746667,1.11711966331809,1.22471760149015,1.28476820206755,1.28963305344375
0.331,0.172145392570538,0.256009882333747,0.365411305376097,0.499068071292301,0.652214048056328,0.815592208403293,0.97590724921777,1.11736889238021,1.22415712682473,1.28330625395194,1.28728886508497
0.332,0.173002754324353,0.257113077680652,0.366736548466473,0.500537679855834,0.653690111864273,0.81688253614515,0.976786984248496,1.11761616045601,1.2235959714131,1.28184631860298,1.28495062213156
0.333,0.173862830088363,0.25821897259452,0.368064048414295,0.502008655411406,0.655166326670843,0.818171764145539,0.977664764988091,1.11786149236383,1.22303415368264,1.28038839912012,1.28261830195324
0.334,0.174725633179142,0.25932758137032,0.36939382050483,0.503481014773954,0.656642711732139,0.8194599147779,0.978540616352842,1.11810491262387,1.22247169175325,1.27893249837965,1.2802918819042
0.335,0.175591176997293,0.260438918377175,0.370725880071771,0.504954774761716,0.658119286241738,0.820747010270884,0.979414563028825,1.11834644546201,1.22190860344182,1.2774786190388,1.27797133932538
0.336,0.176459475027966,0.261552998058826,0.372060242497719,0.506429952196865,0.659596069331737,0.822033072710114,0.980286629474634,1.11858611481349,1.22134490626652,1.27602676353981,1.27565665154667
0.337,0.177330540841375,0.262669834934114,0.373396923214661,0.507906563906141,0.661073080073774,0.823318124039899,0.981156839924043,1.11882394432661,1.2207806174511,1.27457693411386,1.27334779588906
0.338,0.17820438809333,0.263789443597458,0.374735937704456,0.509384626721483,0.662550337480052,0.824602186064947,0.982025218388663,1.1190599573663,1.2202157539291,1.27312913278492,1.27104474966673
0.339,0.179081030525766,0.264911838719343,0.376077301499326,0.510864157480656,0.664027860504345,0.825885280452042,0.982891788660527,1.11929417701769,1.21965033234794,1.27168336137357,1.26874749018906
0.34,0.179960481967286,0.266037035046815,0.377421030182348,0.512345173027887,0.665505668043002,0.827167428731716,0.983756574314668,1.1195266260896,1.21908436907302,1.27023962150075,1.26645599476262
0.341,0.180842756333704,0.267165047403977,0.378767139387945,0.513827690214486,0.666983778935938,0.828448652299879,0.984619598711638,1.11975732711799,1.21851788019165,1.26879791459132,1.26417024069305
0.342,0.1817278676286,0.268295890692491,0.38011564480239,0.515311725899477,0.668462211967618,0.829728972419456,0.985480885000008,1.11998630236931,1.217950881517,1.26735824187775,1.26189020528695
0.343,0.182615829943875,0.269429579892089,0.381466562164303,0.516797296950223,0.669940985868033,0.831008410221975,0.986340456118815,1.12021357384387,1.21738338859196,1.26592060440351,1.25961586585365
0.344,0.183506657460318,0.27056613006109,0.382819907265162,0.518284420243054,0.671420119313669,0.832286986709162,0.987198334799993,1.1204391632791,1.21681541669289,1.26448500302661,1.25734719970696
0.345,0.184400364448177,0.271705556336911,0.384175695949803,0.519773112663888,0.672899630928463,0.833564722754494,0.988054543570752,1.12066309215277,1.21624698083336,1.26305143842288,1.25508418416691
0.346,0.185296965267732,0.272847873936601,0.385533944116942,0.521263391108858,0.674379539284761,0.834841639104752,0.988909104755937,1.12088538168621,1.2156780957678,1.26161991108934,1.25282679656132
0.347,0.186196474369884,0.273993098157369,0.386894667719683,0.522755272484934,0.675859862904252,0.836117756381541,0.989762040480345,1.12110605284737,1.21510877599509,1.2601904213474,1.25057501422748
0.348,0.187098906296744,0.275141244377116,0.388257882766041,0.524248773710545,0.677340620258913,0.837393095082801,0.990613372671016,1.12132512635398,1.21453903576208,1.25876296934604,1.24832881451363
0.349,0.188004275682226,0.276292328054983,0.389623605319458,0.525743911716202,0.678821829771933,0.838667675584291,0.991463123059483,1.12154262267653,1.21396888906709,1.25733755506492,1.2460881747805
0.35,0.188912597252654,0.277446364731897,0.390991851499339,0.52724070344512,0.680303509818634,0.839941518141067,0.992311313183999,1.12175856204125,1.21339834966331,1.25591417831744,1.24385307240278
0.351,0.189823885827369,0.278603370031118,0.39236263748157,0.528739165853833,0.681785678727385,0.841214642888926,0.993157964391725,1.12197296443309,1.21282743106213,1.25449283875371,1.24162348477049
0.352,0.19073815631935,0.279763359658807,0.393735979499058,0.530239315912824,0.683268354780508,0.842487069845852,0.994003097840895,1.12218584959858,1.21225614653647,1.25307353586352,1.23939938929037
0.353,0.191655423735828,0.280926349404584,0.395111893842262,0.531741170607136,0.684751556215178,0.843758818913427,0.994846734502944,1.12239723704871,1.211684509124,1.25165626897916,1.23718076338723
0.354,0.192575703178925,0.282092355142099,0.39649039685974,0.533244746936996,0.686235301224312,0.845029909878234,0.995688895164611,1.12260714606171,1.21111253163034,1.25024103727827,1.23496758450519
0.355,0.193499009846286,0.283261392829609,0.397871504958682,0.534750061918431,0.687719607957457,0.846300362413245,0.996529600430006,1.12281559568579,1.21054022663219,1.24882783978659,1.23275983010898
0.356,0.194425359031722,0.284433478510559,0.399255234605464,0.536257132583888,0.689204494521667,0.847570196079186,0.997368870722658,1.12302260474194,1.2099676064804,1.2474166753807,1.23055747768509
0.357,0.19535476612586,0.285608628314169,0.400641602326198,0.537765975982854,0.690689978982373,0.848839430325891,0.99820672628752,1.12322819182651,1.20939468330298,1.2460075427906,1.22836050474298
0.358,0.196287246616801,0.286786858456027,0.402030624707282,0.539276609182469,0.692176079364249,0.850108084493636,0.999043187192967,1.12343237531392,1.20882146900815,1.24460044060241,1.22616888881619
0.359,0.197222816090784,0.287968185238688,0.40342231839596,0.540789049268147,0.693662813652072,0.851376177814461,0.999878273332738,1.12363517335922,1.20824797528715,1.24319536726082,1.22398260746344
0.36,0.198161490232856,0.28915262505228,0.404816700100884,0.542303313344194,0.695150199791568,0.852643729413475,1.00071200442788,1.12383660390066,1.20767421361724,1.24179232107167,1.22180163826968
0.361,0.199103284827549,0.290340194375111,0.406213786592678,0.543819418534423,0.696638255690263,0.853910758310142,1.00154440002865,1.12403668466219,1.20710019526443,1.24039130020436,1.21962595884714
0.362,0.200048215759567,0.291530909774293,0.407613594704505,0.545337381982772,0.69812699921832,0.855177283419561,1.00237547951637,1.12423543315595,1.20652593128631,1.23899230269428,1.21745554683628
0.363,0.200996299014477,0.292724787906357,0.409016141332645,0.546857220853922,0.699616448209372,0.856443323553718,1.00320526210531,1.12443286668473,1.20595143253476,1.23759532644512,1.21529037990677
0.364,0.201947550679408,0.293921845517885,0.410421443437063,0.548378952333912,0.701106620461346,0.857708897422737,1.00403376684451,1.12462900234432,1.20537670965867,1.23620036923123,1.21313043575842
0.365,0.202901986943759,0.295122099446147,0.411829518041996,0.549902593630758,0.70259753373729,0.858974023636103,1.00486101261953,1.12482385702593,1.20480177310653,1.23480742869987,1.21097569212203
0.366,0.203859624099909,0.296325566619737,0.413240382236535,0.551428161975069,0.704089205766183,0.860238720703884,1.0056870181543,1.12501744741849,1.20422663312909,1.23341650237341,1.20882612676032
0.367,0.204820478543944,0.297532264059225,0.414654053175211,0.552955674620665,0.705581654243743,0.86150300703793,1.0065118020128,1.12520979001095,1.20365129978185,1.23202758765152,1.2066817174687
0.368,0.205784566776381,0.298742208877807,0.416070548078587,0.554485148845193,0.707074896833237,0.862766900953057,1.00733538260085,1.12540090109455,1.20307578292762,1.2306406818133,1.2045424420761
0.369,0.206751905402906,0.299955418281968,0.417489884233858,0.556016601950745,0.708568951166273,0.864030420668226,1.00815777816775,1.12559079676501,1.20250009223897,1.22925578201939,1.20240827844573
0.37,0.207722511135119,0.301171909572142,0.418912078995443,0.557550051264476,0.710063834843594,0.865293584307699,1.00897900680799,1.12577949292477,1.20192423720064,1.22787288531398,1.20027920447584
0.371,0.20869640079128,0.302391700143392,0.420337149785597,0.559085514139222,0.711559565435865,0.86655640990219,1.00979908646292,1.12596700528511,1.20134822711196,1.22649198862686,1.19815519810044
0.372,0.209673591297076,0.303614807486081,0.421765114095011,0.560623007954119,0.713056160484456,0.867818915389991,1.01061803492234,1.12615334936827,1.20077207108917,1.22511308877537,1.19603623728994
0.373,0.21065409968638,0.304841249186562,0.423195989483429,0.562162550115217,0.714553637502215,0.869081118618099,1.01143586982614,1.12633854050958,1.20019577806774,1.2237361824663,1.1939223000519
0.374,0.211637943102031,0.306071042927868,0.424629793580263,0.563704158056106,0.716052013974243,0.870343037343324,1.01225260866589,1.12652259385948,1.19961935680463,1.22236126629786,1.19181336443159
0.375,0.212625138796613,0.307304206490408,0.42606654408521,0.56524784923853,0.717551307358656,0.871604689233376,1.01306826878635,1.12670552438556,1.19904281588052,1.22098833676145,1.18970940851265
0.376,0.213615704133246,0.308540757752677,0.42750625876888,0.566793641153009,0.71905153508735,0.872866091867956,1.01388286738711,1.12688734687457,1.198466163702,1.21961739024354,1.18761041041767
0.377,0.214609656586387,0.309780714691959,0.428948955473422,0.568341551319458,0.720552714566753,0.874127262739822,1.01469642152402,1.12706807593435,1.19788940850373,1.21824842302742,1.18551634830873
0.378,0.21560701374263,0.311024095385054,0.430394652113158,0.56989159728781,0.722054863178579,0.875388219255845,1.01550894811073,1.12724772599581,1.19731255835058,1.21688143129493,1.183427200388
0.379,0.216607793301528,0.312270918008992,0.431843366675218,0.571443796638636,0.723557998280574,0.876648978738058,1.01632046392018,1.12742631131481,1.19673562113966,1.21551641112823,1.18134294489821
0.38,0.217612013076412,0.313521200841776,0.433295117220185,0.572998166983764,0.725062137207256,0.877909558424688,1.01713098558603,1.12760384597405,1.19615860460241,1.21415335851142,1.17926356012314
0.381,0.218619690995219,0.314774962263111,0.434749921882735,0.57455472596691,0.726567297270655,0.879169975471178,1.01794052960413,1.12778034388489,1.19558151630661,1.21279226933221,1.17718902438817
0.382,0.219630845101337,0.316032220755152,0.436207798872294,0.576113491264293,0.728073495761041,0.880430246951199,1.01874911233389,1.12795581878921,1.19500436365834,1.21143313938352,1.17511931606064
