Eff_vals_pdf,dt_0wk_conv,dt_5wk_conv,dt_10wk_conv,dt_15wk_conv,dt_20wk_conv,dt_25wk_conv,dt_30wk_conv,dt_35wk_conv,dt_40wk_conv,dt_45wk_conv,dt_50wk_conv
0.445,0.25,0.32,0.49,0.769999999999999,0.829999999999999,1.09,1.18,0.999999999999999,1.26,1.35,1.09
0.446,0.36,0.37,0.559999999999999,0.659999999999999,0.719999999999999,0.819999999999999,0.979999999999999,1.11,1.16,1.34,1.05
0.447,0.36,0.33,0.599999999999999,0.729999999999999,0.859999999999999,0.969999999999999,1.07,1.07,1.12,1.14,1.12
0.448,0.26,0.38,0.45,0.649999999999999,0.649999999999999,0.869999999999999,1.13,0.949999999999999,1.13,1.17,1.11
0.449,0.29,0.4,0.609999999999999,0.789999999999999,0.769999999999999,1.01,0.949999999999999,1.16,1.19,1.27,1.02
0.45,0.38,0.49,0.669999999999999,0.639999999999999,0.819999999999999,0.919999999999999,1.1,1.17,1.28,1.15,1.01
0.451,0.26,0.44,0.49,0.719999999999999,0.949999999999999,0.899999999999999,1.03,1.21,1.35,0.859999999999999,1.3
0.452,0.38,0.45,0.669999999999999,0.729999999999999,0.929999999999999,0.939999999999999,1.06,1.01,1.13,1.01,0.929999999999999
0.453,0.35,0.39,0.57,0.699999999999999,0.879999999999999,0.989999999999999,1.08,1.27,1.19,1.08,1.1
0.454,0.32,0.4,0.679999999999999,0.639999999999999,0.819999999999999,0.989999999999999,1.02,1.04,1.35,1.05,0.919999999999999
0.455,0.27,0.37,0.639999999999999,0.729999999999999,0.889999999999999,0.979999999999999,1.05,0.959999999999999,1.1,1.16,1.04
0.456,0.32,0.43,0.609999999999999,0.58,0.919999999999999,1.14,1.19,1.22,0.979999999999999,1.21,0.909999999999999
0.457,0.36,0.47,0.58,0.749999999999999,0.729999999999999,1.02,1.01,1.49,1.15,1.04,0.939999999999999
0.458,0.25,0.51,0.539999999999999,0.709999999999999,0.799999999999999,1.12,1.22,1.15,1.01,1.03,0.899999999999999
0.459,0.38,0.39,0.59,0.789999999999999,0.839999999999999,0.999999999999999,1.1,1.06,1.16,1.04,1.09
0.46,0.26,0.45,0.649999999999999,0.649999999999999,0.839999999999999,0.809999999999999,1.04,1.26,0.939999999999999,0.919999999999999,1.04
0.461,0.33,0.38,0.59,0.709999999999999,0.909999999999999,0.919999999999999,1.04,1.2,1.12,1.11,0.969999999999999
0.462,0.28,0.49,0.669999999999999,0.699999999999999,0.839999999999999,1.02,1.08,1.28,1.26,1.12,1.03
0.463,0.31,0.39,0.649999999999999,0.659999999999999,0.909999999999999,0.969999999999999,1.13,0.989999999999999,1.23,1.13,1.03
0.464,0.36,0.35,0.519999999999999,0.689999999999999,0.749999999999999,0.969999999999999,1.07,1.25,1.23,1.19,0.969999999999999
0.465,0.33,0.41,0.57,0.759999999999999,0.799999999999999,0.989999999999999,1.1,1.01,1.25,0.949999999999999,1.05
0.466,0.32,0.44,0.48,0.559999999999999,0.929999999999999,0.939999999999999,1.17,1.32,0.909999999999999,1.15,1.2
0.467,0.35,0.57,0.629999999999999,0.599999999999999,0.919999999999999,1.01,1.02,1.2,1.03,1.18,1.22
0.468,0.39,0.649999999999999,0.58,0.739999999999999,0.989999999999999,1.04,1.21,0.929999999999999,1.24,1.18,0.989999999999999
0.469,0.25,0.37,0.549999999999999,0.789999999999999,0.959999999999999,1.12,1.22,0.989999999999999,1.01,1.08,0.949999999999999
0.47,0.35,0.47,0.609999999999999,0.669999999999999,0.939999999999999,0.969999999999999,1.07,1.22,0.989999999999999,0.889999999999999,1.09
0.471,0.33,0.51,0.649999999999999,0.769999999999999,0.889999999999999,1.09,1.24,1.07,1.1,1.13,1.03
0.472,0.38,0.36,0.749999999999999,0.649999999999999,0.819999999999999,0.899999999999999,1.05,1.18,0.919999999999999,0.949999999999999,1.01
0.473,0.27,0.42,0.609999999999999,0.699999999999999,0.859999999999999,1.01,1.16,1.22,1.02,1.23,0.989999999999999
0.474,0.23,0.559999999999999,0.59,0.659999999999999,0.869999999999999,0.999999999999999,1.08,1.11,1.06,1.27,0.939999999999999
0.475,0.3,0.38,0.559999999999999,0.639999999999999,0.839999999999999,1.05,1.23,1.13,1.1,0.869999999999999,1.02
0.476,0.31,0.37,0.51,0.629999999999999,0.869999999999999,1.08,1.03,1.13,1.23,0.989999999999999,1.05
0.477,0.33,0.48,0.819999999999999,0.749999999999999,0.879999999999999,1.09,1.16,1.08,1.17,0.949999999999999,1.11
0.478,0.34,0.45,0.599999999999999,0.839999999999999,0.809999999999999,1.07,0.999999999999999,1.04,1.16,1.07,1.03
0.479,0.420000000000023,0.480000000000026,0.560000000000031,0.710000000000039,0.940000000000051,0.930000000000051,1.00000000000005,1.15000000000006,1.12000000000006,1.06000000000006,1.10000000000006
0.48,0.37,0.549999999999999,0.46,0.609999999999999,0.829999999999999,1.11,1.15,1.04,1.04,1.19,0.989999999999999
0.481,0.22,0.539999999999999,0.699999999999999,0.849999999999999,0.959999999999999,1.15,1.15,1.15,1.16,1.09,1.03
0.482,0.27,0.48,0.629999999999999,0.759999999999999,1.01,0.979999999999999,1.19,1.12,1.18,1.22,1.18
0.483,0.45,0.36,0.539999999999999,0.709999999999999,0.869999999999999,1.15,1.09,1.19,0.909999999999999,1.15,1.1
0.484,0.41,0.46,0.699999999999999,0.729999999999999,0.949999999999999,1.03,1.16,1.24,1.17,1.08,1.11
0.485,0.22,0.42,0.47,0.679999999999999,0.869999999999999,0.889999999999999,1.04,1.11,1.16,0.969999999999999,0.939999999999999
0.486,0.34,0.59,0.59,0.58,0.889999999999999,0.809999999999999,1.13,1.23,1.09,1.11,0.979999999999999
0.487,0.34,0.46,0.549999999999999,0.839999999999999,0.909999999999999,1.07,1.09,1.15,1.2,0.979999999999999,0.819999999999999
0.488,0.5,0.32,0.609999999999999,0.669999999999999,0.929999999999999,1.05,1.09,1.2,1.02,1.19,1.06
0.489,0.37,0.549999999999999,0.539999999999999,0.899999999999999,0.679999999999999,1.06,1.06,1.2,1.22,1.24,0.799999999999999
0.49,0.34,0.39,0.539999999999999,0.759999999999999,0.769999999999999,1.03,1.04,1.09,1.23,1.26,1.11
0.491,0.42,0.529999999999999,0.599999999999999,0.819999999999999,0.889999999999999,0.839999999999999,0.859999999999999,1.11,1.01,1.02,0.949999999999999
0.492,0.35,0.41,0.539999999999999,0.639999999999999,0.989999999999999,0.969999999999999,0.889999999999999,0.919999999999999,1.26,1.04,0.969999999999999
0.493,0.3,0.58,0.639999999999999,0.829999999999999,0.769999999999999,1.01,1.25,1.25,1.14,0.949999999999999,1.05
0.494,0.32,0.549999999999999,0.599999999999999,0.769999999999999,0.819999999999999,1.13,1.44,1.19,1.06,1.16,0.979999999999999
0.495,0.39,0.45,0.619999999999999,0.679999999999999,0.999999999999999,0.989999999999999,1.12,1.18,1.25,1.04,0.959999999999999
0.496,0.28,0.39,0.729999999999999,0.559999999999999,0.909999999999999,0.899999999999999,1.16,0.969999999999999,1.16,0.919999999999999,0.959999999999999
0.497,0.27,0.49,0.709999999999999,0.839999999999999,0.939999999999999,0.879999999999999,1.28,1.01,1.14,1.26,1.01
0.498,0.35,0.549999999999999,0.679999999999999,0.789999999999999,0.889999999999999,0.729999999999999,1.04,1.12,1.08,1.25,0.979999999999999
0.499,0.32,0.5,0.699999999999999,0.779999999999999,1.04,1.2,1.2,1.09,1.14,1.05,1.03
0.5,0.379999999999979,0.519999999999971,0.669999999999962,0.769999999999956,0.939999999999947,1.04999999999994,1.02999999999994,1.22999999999993,1.08999999999994,0.989999999999944,1.05999999999994
0.501,0.24,0.51,0.699999999999999,0.739999999999999,0.699999999999999,1.05,0.939999999999999,1.16,1.07,1.29,0.719999999999999
0.502,0.39,0.42,0.749999999999999,0.849999999999999,1.02,1.13,1.08,1.19,1.17,1.14,0.979999999999999
0.503,0.34,0.58,0.51,0.879999999999999,0.789999999999999,1.08,1.06,1.03,1.16,1.03,1.11
0.504,0.36,0.32,0.649999999999999,0.849999999999999,0.869999999999999,1.24,1.21,1.2,1.2,1.08,1.08
0.505,0.48,0.539999999999999,0.709999999999999,0.719999999999999,0.909999999999999,1.02,1.04,1.2,1.18,1.05,0.739999999999999
0.506,0.26,0.529999999999999,0.779999999999999,0.729999999999999,0.909999999999999,0.889999999999999,1.11,1.16,1.04,0.939999999999999,0.969999999999999
0.507,0.51,0.33,0.709999999999999,0.799999999999999,0.809999999999999,1.05,1.12,1.14,1.12,1.09,0.949999999999999
0.508,0.5,0.44,0.659999999999999,0.699999999999999,1.04,0.899999999999999,1.13,1.04,1.05,1.06,1.05
0.509,0.31,0.48,0.659999999999999,0.759999999999999,0.899999999999999,1.16,1.25,1.13,1.04,0.989999999999999,0.869999999999999
0.51,0.28,0.5,0.609999999999999,0.929999999999999,0.959999999999999,1.11,0.999999999999999,1.11,1.27,0.949999999999999,0.889999999999999
0.511,0.34,0.51,0.649999999999999,0.769999999999999,0.809999999999999,1.03,1.09,1.19,1.09,1.06,0.939999999999999
0.512,0.34,0.539999999999999,0.58,0.789999999999999,1.02,0.939999999999999,1.17,1.27,1.16,1.06,0.879999999999999
0.513,0.29,0.529999999999999,0.679999999999999,0.799999999999999,1.01,1.29,1.02,0.919999999999999,0.869999999999999,0.829999999999999,0.899999999999999
0.514,0.42,0.51,0.619999999999999,0.689999999999999,0.929999999999999,1.04,1.11,1.04,1.08,1.06,0.979999999999999
0.515,0.39,0.45,0.689999999999999,0.959999999999999,0.889999999999999,0.939999999999999,1.21,1.35,1.03,1.06,0.859999999999999
0.516,0.39,0.47,0.639999999999999,1.01,1.02,1.07,1.08,1.33,1.12,1.01,0.869999999999999
0.517,0.36,0.529999999999999,0.729999999999999,0.739999999999999,1.02,0.989999999999999,1.15,0.899999999999999,1.28,0.859999999999999,1.01
0.518,0.32,0.529999999999999,0.779999999999999,0.819999999999999,1.07,1.2,0.909999999999999,1.28,1.37,1.1,0.779999999999999
0.519,0.36,0.51,0.639999999999999,0.749999999999999,0.789999999999999,0.939999999999999,1.15,1.11,1.34,1.07,0.839999999999999
0.52,0.340000000000037,0.570000000000063,0.720000000000079,0.840000000000093,0.950000000000105,1.04000000000011,1.04000000000011,1.10000000000012,1.13000000000012,1.07000000000012,0.930000000000103
0.521,0.35999999999996,0.44999999999995,0.649999999999927,0.62999999999993,0.839999999999906,1.14999999999987,0.929999999999896,1.14999999999987,1.11999999999987,1.11999999999987,1.05999999999988
0.522,0.420000000000046,0.610000000000067,0.780000000000086,0.760000000000084,1.03000000000011,0.930000000000103,1.16000000000013,1.18000000000013,1.25000000000014,1.01000000000011,0.880000000000097
0.523,0.469999999999947,0.659999999999926,0.649999999999927,0.829999999999907,0.909999999999898,1.10999999999988,1.14999999999987,1.28999999999986,1.13999999999987,0.999999999999888,0.879999999999902
0.524,0.440000000000048,0.490000000000054,0.700000000000077,0.950000000000105,0.900000000000099,1.02000000000011,1.21000000000013,1.32000000000015,0.860000000000095,1.30000000000014,0.960000000000106
0.525,0.439999999999951,0.669999999999925,0.729999999999918,0.919999999999897,0.929999999999896,1.04999999999988,0.999999999999888,1.12999999999987,1.00999999999989,0.919999999999897,0.97999999999989
0.526,0.380000000000042,0.570000000000063,0.690000000000076,0.870000000000096,0.980000000000108,1.08000000000012,1.25000000000014,1.18000000000013,1.07000000000012,1.10000000000012,0.840000000000093
0.527,0.399999999999955,0.679999999999924,0.639999999999928,0.799999999999911,0.989999999999889,1.00999999999989,1.04999999999988,1.32999999999985,1.05999999999988,0.909999999999898,0.899999999999899
0.528,0.380000000000042,0.630000000000069,0.73000000000008,0.900000000000099,0.960000000000106,1.02000000000011,0.970000000000107,1.11000000000012,1.15000000000013,1.03000000000011,0.82000000000009
0.529,0.429999999999952,0.619999999999931,0.569999999999936,0.939999999999895,1.14999999999987,1.20999999999986,1.20999999999986,0.97999999999989,1.17999999999987,0.879999999999902,0.839999999999906
0.53,0.460000000000051,0.580000000000064,0.740000000000081,0.690000000000076,1.03000000000011,1.02000000000011,1.49000000000016,1.13000000000012,1.04000000000011,0.960000000000106,0.980000000000108
0.531,0.509999999999943,0.53999999999994,0.719999999999919,0.839999999999906,1.10999999999988,1.17999999999987,1.15999999999987,1.03999999999988,1.03999999999988,0.899999999999899,0.939999999999895
0.532,0.380000000000042,0.550000000000061,0.760000000000084,0.830000000000091,1.00000000000011,1.12000000000012,1.05000000000012,1.12000000000012,1.03000000000011,1.03000000000011,0.810000000000089
0.533,0.459999999999949,0.669999999999925,0.689999999999923,0.829999999999907,0.799999999999911,1.03999999999988,1.23999999999986,0.959999999999893,0.939999999999895,1.09999999999988,0.829999999999907
0.534,0.370000000000041,0.600000000000066,0.690000000000076,0.9100000000001,0.920000000000101,1.05000000000012,1.20000000000013,1.08000000000012,1.06000000000012,0.950000000000105,0.830000000000091
0.535,0.499999999999944,0.62999999999993,0.709999999999921,0.819999999999908,1.00999999999989,1.08999999999988,1.28999999999986,1.28999999999986,1.15999999999987,1.04999999999988,0.899999999999899
0.536,0.380000000000042,0.700000000000077,0.670000000000074,0.900000000000099,0.990000000000109,1.08000000000012,1.00000000000011,1.19000000000013,1.12000000000012,1.03000000000011,1.03000000000011
0.537,0.35999999999996,0.499999999999944,0.659999999999926,0.779999999999913,0.949999999999894,1.08999999999988,1.19999999999987,1.26999999999986,1.17999999999987,0.97999999999989,0.969999999999892
0.538,0.400000000000044,0.550000000000061,0.790000000000087,0.770000000000085,1.01000000000011,1.09000000000012,1.01000000000011,1.22000000000013,0.930000000000103,1.06000000000012,0.970000000000107
0.539,0.459999999999949,0.519999999999942,0.559999999999937,0.949999999999894,0.949999999999894,1.21999999999986,1.33999999999985,0.959999999999893,1.18999999999987,1.15999999999987,0.769999999999914
0.54,0.570000000000063,0.630000000000069,0.600000000000066,0.9100000000001,0.990000000000109,0.980000000000108,1.21000000000013,1.03000000000011,1.18000000000013,1.26000000000014,0.740000000000081
0.541,0.639999999999928,0.559999999999937,0.709999999999921,0.989999999999889,1.01999999999989,1.17999999999987,0.949999999999894,1.22999999999986,1.18999999999987,0.989999999999889,0.709999999999921
0.542,0.370000000000041,0.550000000000061,0.800000000000088,0.970000000000107,1.13000000000012,1.23000000000014,0.990000000000109,1.00000000000011,1.07000000000012,0.940000000000104,0.870000000000096
0.543,0.479999999999946,0.609999999999932,0.699999999999922,0.949999999999894,0.97999999999989,1.10999999999988,1.22999999999986,0.949999999999894,0.899999999999899,1.09999999999988,0.97999999999989
0.544,0.510000000000056,0.670000000000074,0.770000000000085,0.890000000000098,1.08000000000012,1.25000000000014,1.06000000000012,1.13000000000012,1.11000000000012,1.04000000000011,0.890000000000098
0.545,0.35999999999996,0.739999999999917,0.62999999999993,0.819999999999908,0.939999999999895,1.01999999999989,1.19999999999987,0.949999999999894,0.989999999999889,0.999999999999888,1.04999999999988
0.546,0.410000000000045,0.620000000000068,0.720000000000079,0.880000000000097,1.00000000000011,1.19000000000013,1.22000000000013,1.03000000000011,1.21000000000013,1.00000000000011,0.950000000000105
0.547,0.569999999999936,0.589999999999934,0.659999999999926,0.869999999999903,1.00999999999989,1.08999999999988,1.10999999999988,1.06999999999988,1.28999999999986,0.939999999999895,0.8899999999999
0.548,0.380000000000042,0.560000000000062,0.640000000000071,0.860000000000095,1.06000000000012,1.23000000000014,1.13000000000012,1.10000000000012,0.880000000000097,1.02000000000011,0.920000000000101
0.549,0.409999999999954,0.53999999999994,0.62999999999993,0.859999999999904,1.09999999999988,1.03999999999988,1.12999999999987,1.25999999999986,0.989999999999889,1.07999999999988,0.819999999999908
0.55,0.440000000000048,0.790000000000087,0.770000000000085,0.880000000000097,1.07000000000012,1.19000000000013,1.10000000000012,1.18000000000013,0.950000000000105,1.09000000000012,0.770000000000085
0.551,0.479999999999946,0.639999999999928,0.849999999999905,0.829999999999907,1.07999999999988,0.969999999999892,1.06999999999988,1.14999999999987,1.08999999999988,1.03999999999988,0.799999999999911
0.552,0.460000000000051,0.540000000000059,0.710000000000078,0.930000000000103,0.960000000000106,1.04000000000011,1.16000000000013,1.10000000000012,1.06000000000012,1.10000000000012,1.02000000000011
0.553,0.549999999999938,0.459999999999949,0.609999999999932,0.859999999999904,1.09999999999988,1.14999999999987,1.04999999999988,1.07999999999988,1.20999999999986,1.01999999999989,1.12999999999987
0.554,0.540000000000059,0.710000000000078,0.850000000000094,0.920000000000101,1.18000000000013,1.17000000000013,1.09000000000012,1.16000000000013,1.08000000000012,1.05000000000012,0.830000000000091
0.555,0.499999999999944,0.62999999999993,0.769999999999914,1.05999999999988,0.959999999999893,1.19999999999987,1.19999999999987,1.17999999999987,1.21999999999986,1.15999999999987,0.8899999999999
0.556,0.36000000000004,0.560000000000062,0.700000000000077,0.840000000000093,1.16000000000013,1.09000000000012,1.19000000000013,0.960000000000106,1.17000000000013,1.13000000000012,0.73000000000008
0.557,0.459999999999949,0.709999999999921,0.759999999999915,0.999999999999888,1.06999999999988,1.16999999999987,1.23999999999986,1.16999999999987,1.11999999999987,1.14999999999987,0.929999999999896
0.558,0.430000000000047,0.500000000000055,0.680000000000075,0.890000000000098,0.900000000000099,1.12000000000012,1.12000000000012,1.24000000000014,0.990000000000109,0.950000000000105,0.860000000000095
0.559,0.599999999999933,0.579999999999935,0.62999999999993,0.919999999999897,0.859999999999904,1.05999999999988,1.24999999999986,1.05999999999988,1.08999999999988,0.959999999999893,0.929999999999896
0.56,0.440000000000048,0.570000000000063,0.810000000000089,0.930000000000103,1.05000000000012,1.16000000000013,1.25000000000014,1.17000000000013,1.06000000000012,0.770000000000085,0.960000000000106
0.561,0.349999999999961,0.639999999999928,0.699999999999922,0.839999999999906,1.01999999999989,1.05999999999988,1.17999999999987,1.07999999999988,1.22999999999986,1.11999999999987,0.949999999999894
0.562,0.560000000000062,0.480000000000053,0.950000000000105,0.740000000000081,1.07000000000012,1.11000000000012,1.19000000000013,1.19000000000013,1.23000000000014,0.880000000000097,0.810000000000089
0.563,0.459999999999949,0.529999999999941,0.769999999999914,0.809999999999909,1.04999999999988,0.969999999999892,1.01999999999989,1.16999999999987,1.28999999999986,1.03999999999988,0.819999999999908
0.564,0.460000000000051,0.620000000000068,0.760000000000084,0.890000000000098,0.930000000000103,0.870000000000096,1.20000000000013,1.12000000000012,0.970000000000107,0.980000000000108,0.860000000000095
0.565,0.459999999999949,0.639999999999928,0.729999999999918,1.01999999999989,0.949999999999894,1.07999999999988,0.919999999999897,1.26999999999986,0.989999999999889,1.02999999999988,0.859999999999904
0.566,0.570000000000063,0.650000000000072,0.830000000000091,0.800000000000088,0.990000000000109,1.20000000000013,1.35000000000015,1.20000000000013,1.15000000000013,1.02000000000011,0.720000000000079
0.567,0.519999999999942,0.599999999999933,0.729999999999918,0.759999999999915,1.17999999999987,1.43999999999984,1.16999999999987,1.09999999999988,1.08999999999988,1.00999999999989,0.809999999999909
0.568,0.500000000000055,0.610000000000067,0.620000000000068,1.06000000000012,0.950000000000105,1.18000000000013,1.14000000000013,1.29000000000014,0.990000000000109,1.02000000000011,0.950000000000105
0.569,0.439999999999951,0.709999999999921,0.679999999999924,0.909999999999898,0.97999999999989,1.12999999999987,1.05999999999988,1.13999999999987,1.15999999999987,0.949999999999894,0.839999999999906
0.57,0.510000000000056,0.800000000000088,0.870000000000096,0.930000000000103,0.770000000000085,1.26000000000014,1.12000000000012,1.20000000000013,1.28000000000014,1.07000000000012,0.780000000000086
0.571,0.529999999999941,0.699999999999922,0.869999999999903,1.02999999999988,0.919999999999897,1.24999999999986,1.07999999999988,1.00999999999989,1.11999999999987,0.939999999999895,0.709999999999921
0.572,0.490000000000054,0.680000000000075,0.780000000000086,1.04000000000011,1.20000000000013,0.970000000000107,1.03000000000011,1.13000000000012,1.09000000000012,1.13000000000012,0.790000000000087
0.573,0.509999999999943,0.649999999999927,0.739999999999917,0.789999999999912,1.04999999999988,1.10999999999988,1.23999999999986,1.15999999999987,1.02999999999988,0.939999999999895,0.969999999999892
0.574,0.510000000000056,0.800000000000088,0.770000000000085,0.800000000000088,1.12000000000012,0.990000000000109,1.28000000000014,1.18000000000013,1.29000000000014,0.840000000000093,0.920000000000101
0.575,0.549999999999938,0.609999999999932,0.809999999999909,1.05999999999988,1.13999999999987,1.12999999999987,1.16999999999987,1.18999999999987,1.19999999999987,0.969999999999892,1.03999999999988
0.576,0.410000000000045,0.600000000000066,0.950000000000105,0.860000000000095,1.13000000000012,1.13000000000012,1.04000000000011,1.08000000000012,1.02000000000011,1.24000000000014,0.880000000000097
0.577,0.419999999999953,0.659999999999926,0.839999999999906,0.929999999999896,1.25999999999986,1.15999999999987,1.32999999999985,1.33999999999985,0.999999999999888,0.899999999999899,0.8899999999999
0.578,0.580000000000064,0.750000000000083,0.710000000000078,0.890000000000098,0.960000000000106,1.14000000000013,1.11000000000012,1.19000000000013,1.11000000000012,0.810000000000089,0.650000000000072
0.579,0.479999999999946,0.829999999999907,0.709999999999921,0.849999999999905,0.909999999999898,1.06999999999988,1.26999999999986,1.03999999999988,1.06999999999988,1.01999999999989,0.97999999999989
0.58,0.410000000000045,0.720000000000079,0.930000000000103,1.02000000000011,1.05000000000012,1.18000000000013,1.09000000000012,1.11000000000012,1.08000000000012,1.01000000000011,0.800000000000088
0.581,0.349999999999961,0.559999999999937,0.739999999999917,0.929999999999896,1.03999999999988,1.26999999999986,1.12999999999987,1.09999999999988,1.05999999999988,1.00999999999989,0.919999999999897
0.582,0.580000000000064,0.700000000000077,0.790000000000087,0.970000000000107,1.25000000000014,1.12000000000012,1.11000000000012,1.17000000000013,0.980000000000108,0.940000000000104,0.800000000000088
0.583,0.559999999999999,0.689999999999999,0.899999999999999,0.899999999999999,1.01,1.01,1.18,1.24,1.05,0.909999999999999,0.819999999999999
0.584,0.47,0.639999999999999,0.789999999999999,0.989999999999999,1.1,1.15,1.29,1.13,1.12,0.939999999999999,0.849999999999999
0.585,0.559999999999999,0.729999999999999,0.849999999999999,0.939999999999999,1.16,1.21,1.03,0.999999999999999,0.899999999999999,0.909999999999999,0.799999999999999
0.586,0.529999999999999,0.629999999999999,0.659999999999999,1.09,1.21,1.09,1.13,0.949999999999999,1.01,0.979999999999999,0.789999999999999
0.587,0.5,0.649999999999999,1.01,0.939999999999999,0.879999999999999,1.24,1.24,1.19,1.05,1.01,0.789999999999999
0.588,0.47,0.629999999999999,1.02,0.989999999999999,1.05,1.13,1.39,1.04,1.16,0.799999999999999,0.819999999999999
0.589,0.519999999999999,0.809999999999999,0.839999999999999,1.02,1.14,1.13,1.04,1.35,0.879999999999999,1.05,0.889999999999999
0.59,0.519999999999999,0.739999999999999,0.799999999999999,1.1,1.18,1.03,1.2,1.36,1.06,0.889999999999999,0.829999999999999
0.591,0.57,0.669999999999999,0.759999999999999,0.889999999999999,1.03,1.12,1.23,1.39,1.07,0.789999999999999,0.739999999999999
0.592,0.609999999999999,0.789999999999999,0.889999999999999,0.949999999999999,1.04,1.11,1.2,1.21,1.14,0.969999999999999,0.819999999999999
0.593,0.45,0.639999999999999,0.629999999999999,0.889999999999999,1.17,0.999999999999999,1.1,1.21,1.18,1.13,0.789999999999999
0.594,0.639999999999999,0.799999999999999,0.819999999999999,1.06,0.979999999999999,1.18,1.22,1.26,1.04,0.889999999999999,0.799999999999999
0.595,0.669999999999999,0.669999999999999,0.829999999999999,0.929999999999999,1.13,1.19,1.33,1.17,1.03,0.899999999999999,0.799999999999999
0.596,0.519999999999999,0.739999999999999,0.989999999999999,0.939999999999999,1.04,1.23,1.35,0.889999999999999,1.34,1.01,0.699999999999999
0.597,0.679999999999999,0.779999999999999,0.929999999999999,0.959999999999999,1.12,1.04,1.21,1.04,0.999999999999999,0.929999999999999,0.769999999999999
0.598,0.609999999999999,0.679999999999999,0.899999999999999,1.04,1.11,1.27,1.26,1.15,1.11,0.969999999999999,0.819999999999999
0.599,0.659999999999999,0.659999999999999,0.819999999999999,0.999999999999999,1.01,1.12,1.24,1.09,0.959999999999999,0.859999999999999,0.849999999999999
0.6,0.669999999999999,0.709999999999999,1.06,1.06,1.09,1.06,1.2,1.15,1.01,0.879999999999999,0.689999999999999
0.601,0.689999999999999,0.649999999999999,0.819999999999999,1.11,1.27,1.38,0.949999999999999,1.28,0.999999999999999,0.899999999999999,0.759999999999999
0.602,0.57,0.779999999999999,0.779999999999999,1.25,1.06,1.43,1.24,0.999999999999999,0.949999999999999,0.979999999999999,0.789999999999999
0.603,0.539999999999999,0.769999999999999,0.799999999999999,0.969999999999999,1.21,1.19,0.999999999999999,1.11,0.969999999999999,1.01,0.859999999999999
0.604,0.58,0.819999999999999,0.899999999999999,1.02,1.11,1.1,1.21,1.07,1.02,0.859999999999999,0.789999999999999
0.605,0.679999999999999,0.639999999999999,0.869999999999999,0.869999999999999,1.11,1.28,1.08,1.02,1.18,0.779999999999999,1.06
0.606,0.689999999999999,0.719999999999999,0.919999999999999,0.939999999999999,1.04,1.23,1.2,1.13,0.989999999999999,1.01,0.719999999999999
0.607,0.639999999999999,0.779999999999999,0.939999999999999,1.03,1.25,1.29,1.3,1.13,1.13,0.979999999999999,0.729999999999999
0.608,0.639999999999999,0.629999999999999,0.909999999999999,1.04,1.02,1.11,1.29,1.28,1.05,0.979999999999999,0.779999999999999
0.609,0.58,0.829999999999999,0.669999999999999,1.08,1.24,1.23,1.33,1.08,0.989999999999999,0.999999999999999,0.739999999999999
0.61,0.539999999999999,0.639999999999999,0.979999999999999,1.04,1.22,1.01,1.08,1.13,1.19,0.979999999999999,0.839999999999999
0.611,0.539999999999999,0.609999999999999,0.979999999999999,0.909999999999999,1.08,1.49,0.979999999999999,1.22,1.28,0.729999999999999,0.829999999999999
0.612,0.649999999999999,0.609999999999999,1.02,1.13,1.25,1.09,1.26,1.25,1.14,0.719999999999999,0.659999999999999
0.613,0.59,0.849999999999999,0.999999999999999,1.18,1.29,1.05,1.13,1.25,0.939999999999999,0.819999999999999,0.759999999999999
0.614,0.669999999999999,0.799999999999999,1.01,1.07,1.14,1.11,0.989999999999999,0.949999999999999,1.16,0.969999999999999,0.659999999999999
0.615,0.639999999999999,0.789999999999999,0.969999999999999,1.11,1.24,1.25,1.18,1.07,1.21,1.02,0.789999999999999
0.616,0.779999999999999,0.659999999999999,0.789999999999999,0.909999999999999,1.1,1.18,1.02,1.04,0.869999999999999,1.02,0.57
0.617,0.689999999999999,0.789999999999999,0.979999999999999,1.08,1.27,1.29,1.07,1.3,1.16,1.07,0.749999999999999
0.618,0.609999999999999,0.689999999999999,0.919999999999999,1.08,1.15,1.2,1.12,1.28,0.959999999999999,0.959999999999999,0.699999999999999
0.619,0.58,0.669999999999999,0.959999999999999,1.13,1.26,1.19,1.14,0.939999999999999,1.1,0.929999999999999,0.769999999999999
0.62,0.619999999999999,0.729999999999999,0.849999999999999,1.09,1.15,1.19,1.35,1.03,1.1,0.859999999999999,0.899999999999999
0.621,0.819999999999999,0.789999999999999,0.889999999999999,1.13,1.27,1.11,1.25,1.04,1.16,0.829999999999999,0.899999999999999
0.622,0.619999999999999,0.809999999999999,0.899999999999999,1.12,0.989999999999999,1.22,1.15,1.15,1.08,0.899999999999999,0.809999999999999
0.623,0.57,0.789999999999999,0.999999999999999,1.16,1.08,1.16,1.23,1.21,1.07,1.1,0.789999999999999
0.624,0.529999999999999,0.739999999999999,0.939999999999999,0.979999999999999,1.24,1.05,1.02,1.19,1.15,1.11,0.699999999999999
0.625,0.689999999999999,0.839999999999999,1.08,1.3,1.31,1.29,1.3,1.17,1.16,0.849999999999999,0.809999999999999
0.626,0.609999999999999,0.769999999999999,0.969999999999999,1.04,1.09,1.17,1.19,1.23,1.21,0.839999999999999,0.959999999999999
0.627,0.709999999999999,0.839999999999999,0.919999999999999,1.31,1.27,1.27,1.17,1.27,1.15,0.909999999999999,0.819999999999999
