x_normal,Normal_pdf_mu_-1,Normal_pdf_mu_0,Normal_pdf_mu_1
-6.607,0.000144043987142733,0.000144043987142733,0.000144043987142733
-6.606,0.000144318165399273,0.000144318165399273,0.000144318165399273
-6.605,0.000144592829387882,0.000144592829387882,0.000144592829387882
-6.604,0.000144867979895535,0.000144867979895534,0.000144867979895534
-6.603,0.000145143617710337,0.000145143617710337,0.000145143617710337
-6.602,0.00014541974362153,0.00014541974362153,0.00014541974362153
-6.601,0.00014569635841949,0.00014569635841949,0.00014569635841949
-6.6,0.00014597346289573,0.00014597346289573,0.00014597346289573
-6.599,0.0001462510578429,0.0001462510578429,0.0001462510578429
-6.598,0.000146529144054791,0.000146529144054791,0.000146529144054791
-6.597,0.000146807722326332,0.000146807722326332,0.000146807722326332
-6.596,0.000147086793453595,0.000147086793453595,0.000147086793453595
-6.595,0.000147366358233797,0.000147366358233798,0.000147366358233798
-6.594,0.000147646417465299,0.000147646417465299,0.000147646417465299
-6.593,0.000147926971947607,0.000147926971947607,0.000147926971947607
-6.592,0.000148208022481374,0.000148208022481375,0.000148208022481375
-6.591,0.000148489569868406,0.000148489569868405,0.000148489569868405
-6.59,0.000148771614911653,0.000148771614911653,0.000148771614911653
-6.589,0.000149054158415222,0.000149054158415222,0.000149054158415222
-6.588,0.000149337201184371,0.000149337201184371,0.000149337201184371
-6.587,0.000149620744025513,0.000149620744025513,0.000149620744025513
-6.586,0.000149904787746214,0.000149904787746214,0.000149904787746214
-6.585,0.000150189333155202,0.000150189333155202,0.000150189333155202
-6.584,0.00015047438106236,0.00015047438106236,0.00015047438106236
-6.583,0.000150759932278732,0.000150759932278732,0.000150759932278732
-6.582,0.000151045987616523,0.000151045987616524,0.000151045987616524
-6.581,0.000151332547889103,0.000151332547889103,0.000151332547889103
-6.58,0.000151619613911002,0.000151619613911002,0.000151619613911002
-6.579,0.000151907186497919,0.000151907186497919,0.000151907186497919
-6.578,0.000152195266466719,0.000152195266466719,0.000152195266466719
-6.577,0.000152483854635434,0.000152483854635434,0.000152483854635434
-6.576,0.000152772951823268,0.000152772951823268,0.000152772951823268
-6.575,0.000153062558850594,0.000153062558850594,0.000153062558850594
-6.574,0.000153352676538959,0.000153352676538959,0.000153352676538959
-6.573,0.000153643305711083,0.000153643305711083,0.000153643305711083
-6.572,0.000153934447190862,0.000153934447190862,0.000153934447190862
-6.571,0.000154226101803368,0.000154226101803368,0.000154226101803368
-6.57,0.000154518270374852,0.000154518270374852,0.000154518270374852
-6.569,0.000154810953732743,0.000154810953732744,0.000154810953732744
-6.568,0.000155104152705654,0.000155104152705654,0.000155104152705654
-6.567,0.000155397868123377,0.000155397868123377,0.000155397868123377
-6.566,0.000155692100816888,0.000155692100816889,0.000155692100816889
-6.565,0.000155986851618352,0.000155986851618352,0.000155986851618352
-6.564,0.000156282121361116,0.000156282121361116,0.000156282121361116
-6.563,0.000156577910879717,0.000156577910879717,0.000156577910879717
-6.562,0.000156874221009881,0.000156874221009881,0.000156874221009881
-6.561,0.000157171052588526,0.000157171052588526,0.000157171052588526
-6.56,0.000157468406453761,0.000157468406453761,0.000157468406453761
-6.559,0.000157766283444888,0.000157766283444888,0.000157766283444888
-6.558,0.000158064684402406,0.000158064684402406,0.000158064684402406
-6.557,0.000158363610168009,0.000158363610168009,0.000158363610168009
-6.556,0.00015866306158459,0.00015866306158459,0.00015866306158459
-6.555,0.00015896303949624,0.00015896303949624,0.00015896303949624
-6.554,0.000159263544748251,0.000159263544748251,0.000159263544748251
-6.553,0.000159564578187119,0.000159564578187119,0.000159564578187119
-6.552,0.000159866140660542,0.000159866140660542,0.000159866140660542
-6.551,0.000160168233017422,0.000160168233017422,0.000160168233017422
-6.55,0.00016047085610787,0.00016047085610787,0.00016047085610787
-6.549,0.000160774010783204,0.000160774010783203,0.000160774010783203
-6.548,0.000161077697895949,0.000161077697895949,0.000161077697895949
-6.547,0.000161381918299844,0.000161381918299844,0.000161381918299844
-6.546,0.000161686672849839,0.000161686672849839,0.000161686672849839
-6.545,0.000161991962402097,0.000161991962402097,0.000161991962402097
-6.544,0.000162297787813996,0.000162297787813996,0.000162297787813996
-6.543,0.000162604149944132,0.000162604149944132,0.000162604149944132
-6.542,0.000162911049652318,0.000162911049652318,0.000162911049652318
-6.541,0.000163218487799585,0.000163218487799585,0.000163218487799585
-6.54,0.000163526465248188,0.000163526465248188,0.000163526465248188
-6.539,0.0001638349828616,0.0001638349828616,0.0001638349828616
-6.538,0.000164144041504521,0.000164144041504521,0.000164144041504521
-6.537,0.000164453642042876,0.000164453642042876,0.000164453642042876
-6.536,0.000164763785343815,0.000164763785343815,0.000164763785343815
-6.535,0.000165074472275716,0.000165074472275716,0.000165074472275716
-6.534,0.000165385703708188,0.000165385703708188,0.000165385703708188
-6.533,0.00016569748051207,0.00016569748051207,0.00016569748051207
-6.532,0.000166009803559433,0.000166009803559433,0.000166009803559433
-6.531,0.000166322673723582,0.000166322673723582,0.000166322673723582
-6.53,0.000166636091879059,0.000166636091879058,0.000166636091879058
-6.529,0.000166950058901639,0.000166950058901639,0.000166950058901639
-6.528,0.000167264575668338,0.000167264575668339,0.000167264575668339
-6.527,0.000167579643057413,0.000167579643057413,0.000167579643057413
-6.526,0.000167895261948357,0.000167895261948357,0.000167895261948357
-6.525,0.000168211433221911,0.000168211433221911,0.000168211433221911
-6.524,0.000168528157760057,0.000168528157760056,0.000168528157760056
-6.523,0.000168845436446022,0.000168845436446022,0.000168845436446022
-6.522,0.000169163270164281,0.000169163270164281,0.000169163270164281
-6.521,0.000169481659800558,0.000169481659800559,0.000169481659800559
-6.52,0.000169800606241827,0.000169800606241827,0.000169800606241827
-6.519,0.000170120110376311,0.000170120110376311,0.000170120110376311
-6.518,0.000170440173093488,0.000170440173093489,0.000170440173093489
-6.517,0.00017076079528409,0.000170760795284089,0.000170760795284089
-6.516,0.000171081977840102,0.000171081977840102,0.000171081977840102
-6.515,0.00017140372165477,0.000171403721654771,0.000171403721654771
-6.514,0.000171726027622598,0.000171726027622597,0.000171726027622597
-6.513,0.000172048896639346,0.000172048896639346,0.000172048896639346
-6.512,0.000172372329602042,0.000172372329602042,0.000172372329602042
-6.511,0.000172696327408972,0.000172696327408972,0.000172696327408972
-6.51,0.000173020890959688,0.000173020890959688,0.000173020890959688
-6.509,0.000173346021155009,0.000173346021155009,0.000173346021155009
-6.508,0.000173671718897021,0.000173671718897021,0.000173671718897021
-6.507,0.000173997985089079,0.000173997985089079,0.000173997985089079
-6.506,0.000174324820635806,0.000174324820635806,0.000174324820635806
-6.505,0.000174652226443102,0.000174652226443103,0.000174652226443103
-6.504,0.000174980203418137,0.000174980203418137,0.000174980203418137
-6.503,0.000175308752469355,0.000175308752469355,0.000175308752469355
-6.502,0.000175637874506479,0.000175637874506479,0.000175637874506479
-6.501,0.000175967570440509,0.000175967570440509,0.000175967570440509
-6.5,0.000176297841183723,0.000176297841183723,0.000176297841183723
-6.499,0.000176628687649681,0.000176628687649681,0.000176628687649681
-6.498,0.000176960110753227,0.000176960110753226,0.000176960110753226
-6.497,0.000177292111410485,0.000177292111410485,0.000177292111410485
-6.496,0.000177624690538867,0.000177624690538867,0.000177624690538867
-6.495,0.000177957849057072,0.000177957849057071,0.000177957849057071
-6.494,0.000178291587885085,0.000178291587885085,0.000178291587885085
-6.493,0.000178625907944184,0.000178625907944184,0.000178625907944184
-6.492,0.000178960810156936,0.000178960810156936,0.000178960810156936
-6.491,0.000179296295447201,0.000179296295447201,0.000179296295447201
-6.49,0.000179632364740134,0.000179632364740134,0.000179632364740134
-6.489,0.000179969018962186,0.000179969018962186,0.000179969018962186
-6.488,0.000180306259041104,0.000180306259041104,0.000180306259041104
-6.487,0.000180644085905935,0.000180644085905935,0.000180644085905935
-6.486,0.000180982500487025,0.000180982500487025,0.000180982500487025
-6.485,0.000181321503716024,0.000181321503716024,0.000181321503716024
-6.484,0.000181661096525884,0.000181661096525884,0.000181661096525884
-6.483,0.000182001279850861,0.000182001279850861,0.000182001279850861
-6.482,0.000182342054626518,0.000182342054626518,0.000182342054626518
-6.481,0.000182683421789727,0.000182683421789727,0.000182683421789727
-6.48,0.000183025382278668,0.000183025382278668,0.000183025382278668
-6.479,0.000183367937032832,0.000183367937032831,0.000183367937032831
-6.478,0.000183711086993022,0.000183711086993022,0.000183711086993022
-6.477,0.000184054833101357,0.000184054833101357,0.000184054833101357
-6.476,0.000184399176301269,0.000184399176301268,0.000184399176301268
-6.475,0.000184744117537507,0.000184744117537507,0.000184744117537507
-6.474,0.000185089657756141,0.000185089657756141,0.000185089657756141
-6.473,0.000185435797904558,0.000185435797904558,0.000185435797904558
-6.472,0.000185782538931468,0.000185782538931468,0.000185782538931468
-6.471,0.000186129881786904,0.000186129881786904,0.000186129881786904
-6.47,0.000186477827422223,0.000186477827422223,0.000186477827422223
-6.469,0.000186826376790109,0.000186826376790108,0.000186826376790108
-6.468,0.000187175530844571,0.000187175530844571,0.000187175530844571
-6.467,0.00018752529054095,0.000187525290540951,0.000187525290540951
-6.466,0.000187875656835918,0.000187875656835918,0.000187875656835918
-6.465,0.000188226630687475,0.000188226630687475,0.000188226630687475
-6.464,0.00018857821305496,0.00018857821305496,0.00018857821305496
-6.463,0.000188930404899043,0.000188930404899043,0.000188930404899043
-6.462,0.000189283207181733,0.000189283207181733,0.000189283207181733
-6.461,0.000189636620866377,0.000189636620866377,0.000189636620866377
-6.46,0.00018999064691766,0.000189990646917661,0.000189990646917661
-6.459,0.000190345286301613,0.000190345286301613,0.000190345286301613
-6.458,0.000190700539985603,0.000190700539985603,0.000190700539985603
-6.457,0.000191056408938348,0.000191056408938348,0.000191056408938348
-6.456,0.000191412894129909,0.000191412894129909,0.000191412894129909
-6.455,0.000191769996531692,0.000191769996531692,0.000191769996531692
-6.454,0.000192127717116458,0.000192127717116458,0.000192127717116458
-6.453,0.000192486056858314,0.000192486056858313,0.000192486056858313
-6.452,0.000192845016732719,0.000192845016732719,0.000192845016732719
-6.451,0.00019320459771649,0.00019320459771649,0.00019320459771649
-6.45,0.000193564800787795,0.000193564800787795,0.000193564800787795
-6.449,0.00019392562692616,0.00019392562692616,0.00019392562692616
-6.448,0.000194287077112469,0.000194287077112469,0.000194287077112469
-6.447,0.000194649152328968,0.000194649152328968,0.000194649152328968
-6.446,0.000195011853559262,0.000195011853559262,0.000195011853559262
-6.445,0.000195375181788319,0.000195375181788319,0.000195375181788319
-6.444,0.000195739138002474,0.000195739138002474,0.000195739138002474
-6.443,0.000196103723189426,0.000196103723189426,0.000196103723189426
-6.442,0.000196468938338241,0.000196468938338241,0.000196468938338241
-6.441,0.000196834784439356,0.000196834784439356,0.000196834784439356
-6.44,0.000197201262484578,0.000197201262484578,0.000197201262484578
-6.439,0.000197568373467087,0.000197568373467087,0.000197568373467087
-6.438,0.000197936118381436,0.000197936118381436,0.000197936118381436
-6.437,0.000198304498223554,0.000198304498223553,0.000198304498223553
-6.436,0.000198673513990745,0.000198673513990745,0.000198673513990745
-6.435,0.000199043166681695,0.000199043166681696,0.000199043166681696
-6.434,0.00019941345729647,0.000199413457296469,0.000199413457296469
-6.433,0.000199784386836513,0.000199784386836513,0.000199784386836513
-6.432,0.000200155956304654,0.000200155956304654,0.000200155956304654
-6.431,0.00020052816670511,0.00020052816670511,0.00020052816670511
-6.43,0.000200901019043479,0.000200901019043479,0.000200901019043479
-6.429,0.000201274514326751,0.000201274514326751,0.000201274514326751
-6.428,0.000201648653563303,0.000201648653563303,0.000201648653563303
-6.427,0.000202023437762907,0.000202023437762907,0.000202023437762907
-6.426,0.000202398867936722,0.000202398867936722,0.000202398867936722
-6.425,0.000202774945097307,0.000202774945097307,0.000202774945097307
-6.424,0.000203151670258613,0.000203151670258613,0.000203151670258613
-6.423,0.00020352904443599,0.00020352904443599,0.00020352904443599
-6.422,0.000203907068646187,0.000203907068646187,0.000203907068646187
-6.421,0.000204285743907353,0.000204285743907353,0.000204285743907353
-6.42,0.000204665071239039,0.000204665071239039,0.000204665071239039
-6.419,0.000205045051662202,0.000205045051662202,0.000205045051662202
-6.418,0.000205425686199202,0.000205425686199202,0.000205425686199202
-6.417,0.000205806975873806,0.000205806975873806,0.000205806975873806
-6.416,0.00020618892171119,0.00020618892171119,0.00020618892171119
-6.415,0.000206571524737941,0.000206571524737941,0.000206571524737941
-6.414,0.000206954785982057,0.000206954785982057,0.000206954785982057
-6.413,0.000207338706472949,0.000207338706472949,0.000207338706472949
-6.412,0.000207723287241444,0.000207723287241444,0.000207723287241444
-6.411,0.000208108529319783,0.000208108529319783,0.000208108529319783
-6.41,0.000208494433741628,0.000208494433741628,0.000208494433741628
-6.409,0.000208881001542059,0.00020888100154206,0.00020888100154206
-6.408,0.000209268233757579,0.000209268233757578,0.000209268233757578
-6.407,0.00020965613142611,0.00020965613142611,0.00020965613142611
-6.406,0.000210044695587002,0.000210044695587002,0.000210044695587002
-6.405,0.000210433927281032,0.000210433927281031,0.000210433927281031
-6.404,0.0002108238275504,0.0002108238275504,0.0002108238275504
-6.403,0.000211214397438739,0.000211214397438739,0.000211214397438739
-6.402,0.000211605637991112,0.000211605637991112,0.000211605637991112
-6.401,0.000211997550254015,0.000211997550254015,0.000211997550254015
-6.4,0.000212390135275376,0.000212390135275376,0.000212390135275376
-6.399,0.000212783394104561,0.000212783394104561,0.000212783394104561
-6.398,0.000213177327792373,0.000213177327792373,0.000213177327792373
-6.397,0.000213571937391052,0.000213571937391052,0.000213571937391052
-6.396,0.000213967223954281,0.000213967223954281,0.000213967223954281
-6.395,0.000214363188537184,0.000214363188537184,0.000214363188537184
-6.394,0.000214759832196327,0.000214759832196327,0.000214759832196327
-6.393,0.000215157155989725,0.000215157155989726,0.000215157155989726
-6.392,0.000215555160976838,0.000215555160976838,0.000215555160976838
-6.391,0.000215953848218574,0.000215953848218574,0.000215953848218574
-6.39,0.000216353218777291,0.000216353218777291,0.000216353218777291
-6.389,0.000216753273716802,0.000216753273716802,0.000216753273716802
-6.388,0.000217154014102369,0.000217154014102369,0.000217154014102369
-6.387,0.000217555441000711,0.000217555441000711,0.000217555441000711
-6.386,0.000217957555480007,0.000217957555480006,0.000217957555480006
-6.385,0.000218360358609887,0.000218360358609887,0.000218360358609887
-6.384,0.000218763851461448,0.000218763851461448,0.000218763851461448
-6.383,0.000219168035107245,0.000219168035107245,0.000219168035107245
-6.382,0.000219572910621297,0.000219572910621297,0.000219572910621297
-6.381,0.000219978479079087,0.000219978479079087,0.000219978479079087
-6.38,0.000220384741557566,0.000220384741557566,0.000220384741557566
-6.379,0.000220791699135152,0.000220791699135152,0.000220791699135152
-6.378,0.000221199352891733,0.000221199352891733,0.000221199352891733
-6.377,0.000221607703908668,0.000221607703908668,0.000221607703908668
-6.376,0.00022201675326879,0.00022201675326879,0.00022201675326879
-6.375,0.000222426502056405,0.000222426502056405,0.000222426502056405
-6.374,0.000222836951357297,0.000222836951357297,0.000222836951357297
-6.373,0.000223248102258727,0.000223248102258726,0.000223248102258726
-6.372,0.000223659955849434,0.000223659955849434,0.000223659955849434
-6.371,0.000224072513219641,0.000224072513219641,0.000224072513219641
-6.37,0.000224485775461054,0.000224485775461054,0.000224485775461054
-6.369,0.00022489974366686,0.00022489974366686,0.00022489974366686
-6.368,0.000225314418931734,0.000225314418931734,0.000225314418931734
-6.367,0.000225729802351839,0.00022572980235184,0.00022572980235184
-6.366,0.00022614589502483,0.00022614589502483,0.00022614589502483
-6.365,0.000226562698049846,0.000226562698049846,0.000226562698049846
-6.364,0.000226980212527525,0.000226980212527526,0.000226980212527526
-6.363,0.000227398439559999,0.000227398439559999,0.000227398439559999
-6.362,0.000227817380250891,0.000227817380250891,0.000227817380250891
-6.361,0.000228237035705326,0.000228237035705326,0.000228237035705326
-6.36,0.000228657407029929,0.000228657407029928,0.000228657407029928
-6.359,0.000229078495332821,0.000229078495332821,0.000229078495332821
-6.358,0.000229500301723632,0.000229500301723632,0.000229500301723632
-6.357,0.000229922827313491,0.00022992282731349,0.00022992282731349
-6.356,0.000230346073215035,0.000230346073215035,0.000230346073215035
-6.355,0.000230770040542408,0.000230770040542408,0.000230770040542408
-6.354,0.000231194730411266,0.000231194730411265,0.000231194730411265
